"","x"
"1028","Dictator rule at Hyderabad
Process adherence in processes is a distant cry
Favoritism, no uniform policies for all groups and levels
Promotions are not based on merit.
Performance management is an eyewash, another task to be completed and nothing more.
Very high employee turnover, no attention to that aspect by management"
"1029","Rigid promotion requirements hinder top performers from faster recognition (for some teams, not all), pay is average to below average for the financial software industry in NYC, in-house technology-oriented training not at the level of managerial training, an initiative needs to be developed to help PDs and engineers collaborate better (I'm serious about this), working in the financial software domain means you... don't really understand the end-user (unless you are a banker or money manager), some teams have pager / on call duties, specialization means cross-team moves are less likely."
"1030","No proper managment. No leadership quailty. No proper utilization of resources. No motivation or career advancement. No recognition of your work."
"1031","Not too much job diversity, fairly specialized"
"1032","- Compensation is approaching the bottom of the barrel given the skill set of the employees and completely disregards cost-of-living changes in the economy or region, despite the company's relatively good performance in the market.
- Very weak and poorly defined career growth path for many software engineering positions.
- Employees promoted into management rather haphazardly and arbitrarily. The company tries to... solve this rather fruitlessly with management training.
- Many dead-end hiring positions setup arbitrarily without a care for how an employee can develop in that position. New hires: although there are some amazing opportunities at FactSet, be very weary of which position you interview for.
- Few non-managerial training options for software engineers."
"1033","Poor pay - have felt underpaid from day one
Salary is very hush hush - feels like those who complain or threaten to leave get the bigger raises
Career path is DIY - don't get much guidance from managers"
"1034","QA department is woefully under-staffed
Product Developers have too much control over engineering - they often tell engineers exactly which projects to work on and how to do them"
"1035","If you don't like travel, then sometimes the intercontinental trips can become tiresome, but that is something that is easily overcome. If you don't like open offices that foster communication between teams and team members, then you can always put on some headphones and listen to some tunes."
"1036","Pay is not as good as the banks (although it is close), this is a software company, if you want to work all hours of the day and be rewarded with a huge pay cheque then go to a bank. FactSet makes up for this by being focussed on engineering and encouraging a good work / life balance.

The company can be a little slow in identifying poor performers and acting on this, which can seem unfair if you are doing very... well."
"1037","Very few are motivated to do the right development thing"
"1038","Compensation is also a con, because it could be much higher.  It's important to keep in mind though that Factset doesn't ask too much of their engineers so paying them top dollar would be silly.  There's a lot of turnover in upper managment in the software department and it feels like most people view Factset as a stepping stone instead of a career."
"1039","employee morale is falling, attrition is rising, bureaucracy prevents rapid innovation from happening, key talent is getting ready to leave while the company worries more about recruiting than employee development and retention, little motivation to go above and beyond"
"1040","not yet well-known or fame like their competitors when people heard the company name."
"1041","- It has changed from a fun friendly company and grown more bureaucratic
- Not much career progression upwards
-You tend to move sideways or another department to better your skils
- Favouritism is highly favoured 
- Bonus & incentives are not filtered down especially to some who worked hard during the year
- Promotion is based on who you know and not necessarily merit
- Not all management can lead
- It is... every man for themselves
- Any studies outside CFA are not paid for
- Communication between management and direct reports lacks
- Key hardworking people have left the company or were forced to
- Cliques exists so you have to suck up to get in one
- If you don't drink, then you are easily left out of inside knowledge and those who do progress faster
- Blame culture exists"
"1042","There is a little to much mixing of people's personal lives and professional lives at FactSet. This can be a good and bad thing."
"1043","Can be monotonous at times
Hard working employees can be overlooked
Some Co-Workers are ""Content""
Offices are Relatively Far Apart
No clear Career paths are Defined"
"1044","- Disengaged CEO
- The senior most leaders have weak relationships amongst themselves
- No energy or drive to really succeed
- Everything is a success - including failed projects
- No consequences for consistently missing deadlines on key projects"
"1045","- Information is not always filtered down from senior management"
"1046","- Hard to advance career in remote offices
- same people in management since the beginning
- company has grown over the years yet a feel of small company"
"1047","No adjustment of salary (COLA) for working in NYC.  Starting salary was the same across all offices in the US, so a clear disadvantage if you are hired for the NY office."
"1048","The promotion system is a mystery.  At times it seems someone reaches into a bag and draws a name to decide who gets promoted.  Some Consultants move up after a year, whereas some have been Consultants for more than three years.  Seemingly no pattern to this.  Also, a Consultant's skill set surpasses that of management in terms of ability to support clients very quickly.  At that point if you don't have a clear... vision of where your career is going, and make that known, you will be stuck in one place.  You have to be extremely self-motivated to establish a long term career here."
"1049","The Admin guys are very lazy"
"1050","-Low compensation
-Narrow company space compared to number of employees
-Can't have my own space
-Sometimes, work efficiency problem"
"1051","There is not much clarity with your future at FactSet.  You can never get a straight answer from management about growth opportunities.  Compensation is a black box for sales, and aggressive sales people aren't appropriately rewarded for their efforts.  There is definitely a boys club here that doesn't welcome new members.  There is a lot of money that can be made for FactSet, but they fail to recognize the young... and eager that aspire to move up in the ranks."
"1052","1 pay can be better as we are in an investment  sector, could lose employees very quickly to asset management, investment banks etc"
"1053","headquarters is in Norwalk, ct where most of engineering is."
"1054","Ineffective performance reviews and not adequate monetary recognition"
"1055","It is on the tipping point of becoming a large company."
"1056","employers have not good compensation"
"1057","no extra-hours payment, growth oportunities"
"1058","Always a challenge but always learning"
"1059","lack of communication from middle management"
"1060","Base salaries start great but don't continue trend in depth of time - generally speaking Factset could be rewarding its key assets, its engineers, more accordingly with market standards."
"1061","* Path of growth is limited; Specialist just means you're a support and sales hybrid

* The quality of Development and Engineers are so inconsistent. A few are sheer geniuses and too many inept developers and engineers.

* Development and engineering structure does not make sense; lack of cohesive development process.
Why are we recreating features in other applications that we already have in existing... applications? 

* I feel bad for our clients when they face very buggy softwares and bad quality data."
"1062","There is alot of internal politics. People who've been with the firm for long are favored, and not always the best performers. The levels of knowledge in finance, which is supposed to be the core business of the company, is very low, and the majority of people are  the 9-5 types who can't go for a beer because they need to feed the cat.  Very few ambitious people, but one gets the feeling that thats what is... preferred, and is reflected in the salaries, which stagnate once you join."
"1063","- Mangelnde Karrieremöglichkeiten bei FactSet in Frankfurt, da das Team nicht groß genug ist"
"1064","Compensation isn't as competitive compared to other companies in the area."
"1065","Probably could be higher in pay. Senior management isn't as involved as they should be with the day to day and have a mentality of ""nice job, but let's get to the next goal"" Their goals are not always realistic."
"1066","- Career progression is non-existent
- Stuck in a cube all day long
- Salary increases are small and as there are no promotions, how are you going to get a higher salary.
- PD skills aren't transferable to another company"
"1067","-salary may be less competitive 
-not as many growth opportunities"
"1068","Training program is sparse if you aren't an engineer or consultant."
"1069","Compensation is not competitive, at all.  For the amount of work consultants do they deserve to be paid a lot more AND receive a better stock comp plan.  If compensation was better you wouldn't see consultants leaving for 50+% pay increases after a couple years or less."
"1070","Norwalk is boring
No real code guidelines leads to sloppy code
PD is not very rational and they control specs"
"1071","-Pay  below larger players in the industry
-Not a lot of cohesion in Engineering, every group and individual does their own thing for the most part."
"1072","lack of balance/equality across departments"
"1073","less pay
decision making is very slow"
"1074","Low starting salary, slow career promotion, low salary increase, no bonus. Complex system to adapt. Knowledge and experience is not sharing opening by every manager."
"1075","Hard to make alot of money"
"1076","If you're not interested in sales or product development, growth potential is challenging"
"1077","Most software engineering jobs involve some sort of on-call obligations.  Usually it's not too bad, but some groups do get paid a lot.
The pay could be better."
"1078","Flat structure, so you hit a ceiling pretty fast, usually some sort of sales or product expert role.
No 401k matching"
"1079","poor management
slow or limited career progression"
"1080","Being a company that primarily promotes from within, there are a lot of people leading the company who have not experienced environments outside of FactSet. This alone is fine, but it leads to a propensity to re-invent the wheel before carefully considering whether time-and-effort-saving industry-standard solutions already exist."
"1081","* Limited career opportunities
* Old boy's club culture
* Untrained middle-management

FactSet's culture has changed.  It used to be inspiring, energetic, and team-oriented but now it's very every-man-for-himself.  There are fewer growth opportunities and so there is more jockeying for power.  It used to be that any smart person with a good attitude and work ethic could find a place for themselves at FactSet;... now it's the people with the aggressive personalities who succeed.

Veteran FactSetters are leaving - including our well-appreciated president - and the word is that they were pushed out, or shall I say conditions were created which made it more comfortable for them to leave than to say.

Some of the change is due to growing pains.  And part of it is that there are more managers, and managers have not been well-trained to get the best out of people."
"1082","Management could have been better, although after my time at FactSet I believe they have started to make changes for the better."
"1083","Outside of sales, rewards for hard work and success are not well compensated.  There seem to be a few people making a lot of money and everyone else is getting by"
"1084","sideways movement
lack of innovation
Lack of inspiration and transparency in the management team but this seems to be coming from growing pains"
"1085","Good start to a career, but the Consultant role is not what it used to be. Perks have been taken away in the recession (as with most companies) but promotions and movement within has been seriously decelerated."
"1086","Improve raise system and pay"
"1087","The worst part of the job is knowing that you are in service to the evils of Wall Street.  It is easy to look past this for the sake of quality, enjoyable engineering.

FactSet also has to compensate engineers more generously in order to stay competitive with hiring/retaining quality engineers.  There is stiff competition in this regard from Google, Apple, Microsoft, Amazon, etc."
"1088","Cultivates atmosphere of a ""FactSet Family"" while treating employees like a business"
"1089","- Flow of information from upper management can be non-existant/very patchy
- There is an apparent increase in attrition over the last year where we have lost many senior employees, without enough new recruitment going on to fill the gaps and support growth."
"1090","* can be a little 'corporate' sometimes"
"1091","Recent changes in senior management leaves the former CEO and chief counsel leading much of the company.  This may drastically change the culture.  Norwalk location is also very dull."
"1092","Ambitious goals, and historically informal product development processes pose organizational scaling issues as the firm's employee and client base continue to grow."
"1093","Management preaches ""manage expectations"" and then do a horrible job of managing employee expectations. Many employees have no idea what they are working for - there is no measure of performance other than judging how many days your client logs on in a given month. People seem complacent with their job and lack fire to excel. WAY too much corporate bureaucracy going on. Promotions are given based on tenure (few... exceptions) and not skills and desire. 

The work as a consultant is comparing one number to another and figuring out why they dont match...all day - everyday."
"1094","- The company survives through the efforts of a few heroes.
- Compensation is historically a bit below industry average.
- Plenty of incompetent mid-level managers with overly conservative thinking.
- Turning bureaucratic at an alarming rate.
- Too cost conscious.
- High turnover rate as good people move on, leaving the company with mediocrity, politically savvy and recent hires."
"1095","Some of the departments are too uptight.
Limited work - life flexibility
Compensation not up to market standards
Accomplishments are not always rewarded
Some managers only look at negatives
Asking for help is taken as lack of knowledge"
"1096","You could make more elsewhere, but only at a place that expects you to work crazy hours and devote your life to the company."
"1097","- Innefective middle management
- Salary is poor, very small increases every year
- Lack of progression opportunities after 4-5 years"
"1098","more conservative when it comes to raises and bonuses. Not always using the newest technology and sometimes reluctant to change our ways"
"1099","Very cost aware meaning you do your job and there are no trips nor training. Limited career options and difficult to develop. Low risk and not very inventive."
"1100","no promotions based on your performance, no team building, no interaction between differnet teama/department"
"1101","-Company starting to operate for the benefit of the shareholders, not for the employees. As a stockholder this is great but I left b/c I felt the switch in the mentality of management."
"1102","- Salary
- No bonuses 
- Phone support is tedious and boring"
"1103","Sometimes the work I find boring, and recognition can  take a while.  Cubicle walls have been cut down in height.  If you are motivated to work, and don't complain, your salary may not change much."
"1104","Norwalk isn't the most interesting place in the world.

Engineering salaries are below average for a financial services company."
"1105","-Very little direction
-Help is difficult to find
-Very gossipy and unprofessional
-Uncomfortable environment
-Training for managing accounts is virtually non existant"
"1106","There was a large reorganization that caused a massive exodus of employees out of the what you would call the old ""investment banking"" product development and engineering division out of the NYC office.  We have already lost some top notch employees and the trend will continue the next few months.  Many people are receiving much better compensation offers from other companies. Soon, there will be no one left in the... group.  In order for management to stop people from leaving, they will need to start increasing pay for the employees that deserve it.     

Compensation is much higher at Bloomberg, Thomson Reuters so I highly recommend applying there.  Capital IQ, Dealogic, IPreo tend to offer you slightly higher pay then what you're receiving at FactSet since they like to draw away from a competitor."
"1107","Incompetent managers.
Meaningless targets.
Very low pay vs. work hours.
Zero upward career progression after initial role promotion.
Clique.
Bad feedback system."
"1108","If you don't come in through a consulting class it is difficult to 'fit in'. There are a lot of cliques in this company and it sometimes feels like high school."
"1109","Being a new company some adjustments must be implemented during each quarter before one company can fully adapt to its environment. One of the problems in this company is that they already started to maintain everything and settling with what works in the past and expect that the trend and productivity will be the same.  They must first provide concrete structure before making it official and stick with that policy.... The most pressing problem is the location and size of the building. Situated in the heart of Taguig one of the new business centered area in the country but the main problem is the accesability of the area. Factset realizing the problem, provided scheduled shuttle service. But with the growth of the company and changing trends in the country the schedule doesnt seem to adapt to its environment ( the last trip to the company is 5:50 ) in which the main trasportation in the region (MRT) opens at 5:30. And most are resorting to waking as early as 4am just to arrive on time and some are just left with the option to ride a cab just to go to work. ( for entry level employees like me this is a big burden finacially) And with the growth in the number of employees shuttles service are becoming scare and the next shift that starts at 3:30pm are either coming in early or riding a cab to work. The developer of the area ""Megaworld"" already forsaw this problem and offered free shuttle rides around the area and ""peak hours"" scheduled bus rides in and out of the area in which the schedules of the company doesnt fall under. Second is the space. The area of the company if fairly small and with the additions of new employees it is becoming crowded and employees are cramming themselves in the pantry and facilities (lockers are shared and the company has a no bag to workstation policy) they have already started plans to expand its production to other floors. Third problem would be the Management of the company. In regards with the problems and countless suggestions by the employees (which are relayed from the team lead to the management) the response to the queries and recommended solution are kind of slow and employees are the ones who adjusts and suffer. Openess of the Management to suggestions or additional staff can eliminate this problem immediately. Last would be Employee turnover. This company is a good start to those with no experience but to maintain these employees are hard for the company because at one point the compensation are insufficent for one employee and most of the employees are just staying for experience."
"1110","Pay could be higher
hard to get promoted above someone who has been there longer even though you have worked for it.  Plus not a large opportunity to work very hard.
Hiring very fast and for above reasons everyone is replacable."
"1111","The company lacks leaders in the engineering organization. It lacks them at every level of the organization. Nobody is in charge, nobody has a plan, nobody knows what they're doing beyond their own little fiefdom."
"1112","- Possibility of getting pigeon-holed into certain specialties
- Compensation is average versus competitors
- Not hard enough with performance reviews meaning that people stick around longer than they should"
"1113","**Phil Hadley is clueless about a number of products. He only knows what he told by others. Most of the upper-mgmt just tell him what he wants to hear, hoping to keep on working till their screw ups get discovered. If he actually visited with the consultants and specialists, he would actually see what needs to be done to grow FactSet.

**It's all about selling. They will hire/promote you as a consultant or... specialist and tell you your job is account management. If you work on a hard product, you will then become the de-facto sales person. The sales generalist won't want to understand your product, so you will be doing cold calls rather than just building and strengthening existing clients/doing demos/trainings/support.. what you were hired for. Say you do get a lead by a cold call. Then you need to bring the generalist who has done very little. If it goes good, they get the credit. If it goes bad, you get the blame. 

**The company isn't good for a resume. If you put JP Morgan or Bloomberg on your resume it's gold. Putting FactSet on your resume doesn't do much.

**Not many promotion opportunities. In consulting you either become a mid-level consulting mgr or a sales person and eventually a sales mgr. Only engineering really has a career path but that is mostly by nicer titles. 

**They will now nickle and dime you. Blackberries are being taken away. Reimbursement for internet when you need to work from home is no longer done. 
To get your graduate class paid for, you need to pass the CFA (3 yr + test). To take the CFA, you need to work there 2 years. So 5 yrs of working there just to get a class paid for."
"1114","Management is comprised chiefly of frat-boy Boy's Club. ""Quiet"" layoffs (er, positions eliminated) are somewhat un-nerving when one day someone just isn't at work anymore. Most of the hiring these days seems to be in third-world countries."
"1115","most positions can be type cast or pigeon holed as company and product specific skills are required
the pay is lower than comparable firms in the industry but they make up for it by offering little perks like free food and flexibility to work from home"
"1116","define more concrete career paths and make a conscious effort to include more women/minorites in upper level positions"
"1117","Management is inexperienced and not creative. Everyone here has always been here and there is a desperate need for NEW IDEAS. People are extremely resistant to any changes and ""outside"" ideas. They say they want them but then are EXTREMELY slow to even consider them let alone implement them.

FactSet preaches about their culture but their culture is a bunch of really smart people that have minimal social skills... and experience. The culture is suffocating! If you aren't an engineer, consultant, or salesperson nobody cares about you. Doors to offices are always closed and its almost like a library in the cube areas. The silence is deafening. 

Breaking through the stubborn stuffy finance culture is a tough task!"
"1118","The cubical culture makes it quite difficult to focus for long periods of time. Whenever you begin to get productive, someone drops by and starts talking."
"1119","Lower than average compensation
Middle and lower management is not always competent
Certain projects and groups are ""boring"""
"1120","The real life at FactSet: Once hired out of college you are a ""consultant"". However for the first 6 months-a year you are on a help desk taking phone calls (till they decide to move this function to India). The next year you are actually a consultant. However you then have a choice. 

If you don't get poached by a client you career path could be ""specialist"". You then get a small bump in pay, still do help... desk/consulting work for a particular product but then have the additional goal of doing sales. They will also stick you with existing accounts. If you are new you are likely to get some account that are about to have canceled. These numbers will count against you raise/bonus time your first year. You will then be told, oh well, we had that too, just sell more to prevent it. However you will need to depend on the sales generalist to sell. If you have a complex product  you are then basically doing the sales job as well. Make a sale and the generalist will take credit. Don't make it, and it was your fault.

Your other career path is ""Account Executive"". Here you are a Jr Sales person working on existing companies rather than new business for a Sales Generalist. Again you will be given accounts in bad shape. Eventually you move to Sales Generalist where you just become another sales person till you have a bad year or two and then slowly pushed out.

The people who get treated decent are the Engineers and Development. The only issue in these roles is that your promotion is a little extra money and a nicer title. Real promotions take a long time and before you realize it you will be middle-aged and replacable by a 20-something year old. After-all for the first few years, you could be more senior, but you will have the same title as them.

The people telling you need to stay 5 years or so to get promoted want you to work cheaply and not move up for the next 5 years. At FactSet the rule is you can apply for a promotion after a year. However each time my particular manager would tell me how my position wasn't short-term and needed to be a long term 5-7 year position. They would tell me how they can't evaluate a potential promotion schedule until I'm in the position for 2 year. After 2 years of course, the promotion is in title, not really anything else.

The 3 weeks vacation is decent, but you end up working lots of additional hours. You really should get comp time for those hours.

There are other companies out there that treat their employees better."
"1121","2 years ago FactSet was a great place to work. The problem with a young workforce is they never saw a recession. Now everyone is scared for their jobs and their is backstabbing left and right.

With the Economy going bad, costs are being cut. People are disappearing left and right, but slowly, maybe one person a week. The problem seems to be some of these people were hard working, but made too much. A decent... company gives people a severance package layoff. But by avoiding a "" layoff"" and doing something gradual, these people are not being given anything. 

Benefits are also being cut. I noticed managers of 10 yrs having their blackberry being taken away. The blackberry increases productivity. Home internet (since many people work from home after leaving) is also no longer reimbursed. Cutting costs is a good thing, but not when you are cutting productivity with it.

Consulting and sales are being hit hard. Engineering and development are being spared.

Another problem is the FactSet way is to promote internally (which is good in moderation). The problem is this does not hold for all positions which require education and skills. I have noticed people one year out of college being promoted to very analytical positions to replace people who made too much. In the past, a client used to ask the consultants/specialist (who were experienced) questions. Now it seems the consultants/specialist are so new they are the ones asking the questions. What's scary is after a few years these people will probably be replaced themselves.

As the previous poster said, there's little of a career path. You may get a higher title and a little bit more money, but that's it. You are told to put in your time and be patient. But that's just to keep you there. When you are in your 30s and 40s and unemployed you better have done something during your time at FactSet (CFA, MBA?). Otherwise you will be wondering why you didn't take the job at Ernst & Young or Goldman Sachs like your friend out of college."
"1122","And some not-very-good people. While once a great all-around company to work for, FactSet has entered the recession with the opinion that morale and experience are expendable. An up-or-out mentality has taken hold, and paycheck is the gauge. Experienced hard working individuals are pushed aside because, as a previous poster notes, they are perceived as costing too much. So complaints go up and quality goes down....
FactSet's layoff plan is truly a few at a time, as quiet as possible. Contra previous postings, development and engineering are affected, as are internal people. It's hard not to notice your colleagues suddenly missing and no one talks of them anymore.
Finally, while the CFA support is great, the actual advancement opportunities are minimal. There's a lot of titles, but the not much power in them. To work at FactSet is to find yourself running faster and faster, simply to stay in place. Better to put in 2-5 years and take your skills somewhere else."
"1123","I think the compensation from FACTSET is much less compared to its competitor. It doesn't have any bonus plans. Its located in a very expensive to live area."
"1124","Just like most other places, you have to know how to develop transferable skills by working on a mostly non-transferable knowledge-base. It is, after all, unique software built on proprietary technology where knowing all the little details gives you a decision-making advantage, but serves little purpose elsewhere."
"1125","Sometimes have to deal with impatient, and somewhat unreasonable clients.  But that can happen just about anywhere."
"1126","Feedback from management is practically nil.  They're only recently decided to *start* adopting some industry-standard technologies (a bit late in the game, in my opinion).  A lot of the skills you learn there aren't really transferrable to other jobs as a result."
"1127","The worst part about FactSet is the management.  It's dominated by conservative white males who have no idea how to relate to most of the people in the company."
"1128","Some of the small company luster and feel has been lost. Management for eps under the veil of putting that money back to work through increased employee compensation. If your only interest is money, go elsewhere. If you're interested in community and life balance, may be a good fit."
"1129","If you are not an engineer, professional growth opportunities and team-building workshops and industry conferences are non-existent.

Experienced workers with higher paying salaries need not apply. 

Company does not value intellectual property sharing. Uncollaborative stagnant environment."
"1130","No performance-based compensation for consultants.  Others have fantastic compensation."
"1131","Beginning salaries are generally low and the office environment can be somewhat noisy making it difficult to concentrate at times."
"1132","Jobs that are client facing can be tough since some of the people that you might work with are under high pressure and pass that pressure on to you.  This might result in working long hours but FactSet provides all the tools to help the clients out while minimizing the burden on you.  Management roadmaps aren't always clear and concise or when they are they don't always have status updates communicated downward. ... Working with older technology or hardware can also be quite frustrating however management seems to understand and are working to eliminate unreliable or outdated technology as budgets and end of life agreements allow."
"1133","No year end bonuses based on performance."
"1134","Only thing that ever bothers me is the location, but that's hardly a problem in a relative sense, it's just a busy area."
"1135","If you want to be successful you pretty much need to give up everything outside of work (Other than socializing with coworkers at 11pm after work), even though there are few apparent rewards for doing so."
"1136","Disjointed organization, communication between department needs work. 

Issues with the competitive landscape of the industry. While being at a smaller company has many advantages in certain arenas it is difficult to compete with the resources and manpower of some of its top competitors. It is a case where the company needs to carefully pick their battles moving forward to avoid getting stepped on by the two... headed giant."
"1137","Pay can be a lot lower at the start but no indication of how much potential there is. No one helps you so much with career progression, there isn't any advice given, but more a chance for you to create opportunities for yourself."
"1138","- Skills too thinly spread out
- Career advancement in ONLY Product Development, Sales or Engineering
- Management do not have the proper skills to become adequate managers
- No serious formal training for factors outside of the application"
"1139","takes a while to progess through the ranks"
"1140","A bit difficult to make it here and be able to move around if you don't start as a consultant."
"1141","Some departments are better than others.  Software Engineering is very highly thought of.  There is a lot of turnover in their Consulting (support) and Systems Engineering (IT) departments for various reasons.  Consultants are quickly promoted, IT seems to be a poorly run department from talking to folks within the department.  Consultants normally go on to become either sales or product development.  The product... development department, in particular, has excellent leadership and has done an excellent job attracting top talent from outside the company."
"1142","It is a data driven company... somewhat boring at times"
"1143","Compensation is unclear and only in first year, and some employees have low morale because job responsibilities did not meet expectations. Strong work and life balance but lack of motivational compensation like bonus etc. for hard work so far."
"1144","The salary is below par for people below managerial status. Compared to other companies Factset is severly lacking."
"1145","Can't think of any right now."
"1146","Everyone is young - and right out of college."
"1147","The location of the headquarters, Norwalk, Ct isn't the best. There isn't a ton to do, however it is close enough to New York and not too far away from Boston."
"1148","The worst thing is that it is far from cities.
For some people who like suburban area it could be a good thing, but personally, as a young engineer, I would prefer more urban areas to live in."
"1149","Working the helpdesk at the beginning of your career.  Compensation is just okay.  Also in terms of career advancement it is pretty much sales or a product specialist.  There are some advancement opportunities in management but that is limited."
"1150","Some departments are perceived as more valuable than others, which makes career advancement difficult in some roles."
"1151","Need to have a better job description for consultants starting out, so they know what they are getting into."
"1152","Some of the work particularly on the support side that you receive in Consulting can be boring or tedious at times.  Additionally, most of your pay does not come in the form of bonuses but rather in the form of straight salary.  There are random bonus' for different things such as completion of each CFA level but not in general unless you are in sales or some area of product development.  Additionally, it seems to... be hard to distinguish yourself as an employee in the short-run and often this is reflected in consultants under two years of tenure having very similar employee reviews."
"1153","Some client facing positions require a fair amount of travel and extra work hours."
"1154","compensation could be better and the level of employee competence is somewhat variable.  the company mostly hires people right out of college, leading to a single-track mentality and a sort of cultish attitude.  that being said, if people leave the company, they are often welcomed back and management respects the new perspective that outside experience brings."
"1155","The Norwalk, CT location poses a challenge when hiring and retaining the best candidates."
"1156","Once you're in sales you're stuck there"
"1157","The location of the Headquarters is the biggest drawback.  Norwalk is unremarkable, traffic in that part of Connecticut is horrendous and the public transportation is challenging at best.

Sometimes the necessary formalism is overshadowed by learning, participation and getting things done.  This is great most of the time but frustrating when official career advancement becomes nebulous."
"1158","Consistently long hours. I would like to be paid more. I don't have many negatives to say. Negative reviews would only come from poor performers who don't work hard or disgruntled employees of a company FactSet acquired."
"1159","FactSet suffers only from some similar problems to larger corporations, the occasional inability to look 5 steps in the future etc."
"1160","If you are a college grad there are a lot of managers your own age and experience level.  Office politics are significant.  While not stereotyping everyone, there is a definite sense that folks are there for their own good and team work is typically a barter of political capital rather than an immerse, fun experience"
"1161","Political and promotions based more on popularity than work achieved."
"1162","After a year of hard work I got a very nice bonus, but no salary increase. I was told it's the economy. If they really valued me, give me some salary increase and some bonus. It would work out to the same this year. In 2010 when the economy is better is the only time they would see this increase. It tells me they only care about me for the short term."
"1163","Very long hours, nasty salespeople that never say thank you for the hard work you put in, but are happy to take credit for said work in front of management and clients.  Lots of inter-office politics (although it is a corporate environment so that's not surprising) and managers who shouldn't be managers.  There is also this attitude held by many senior Consultants that they shouldn't have to help you (being the new... guy) because no one helped them back in the day.  It leaves a very bad taste in your mouth.  They also coach young employees who have never worked at another company that there is no life after"
"1164","Probably varies by group as well, but my group had silly ""salary caps""; bonuses are rolled into the annual increase (i.e. it takes 2 years to fully collect on busting your butt year 1)."
"1165","Would rather have a better office in California."
"1166","Hours can be long. Compensation could be higher. I havent been around long enough yet to know how the compensation scale works as one advances within the company. Factset also does not have a ton of its own content."
"1167","Bad employees are rarely dealt with, this can result in lower morale for the good employees."
"1168","The salary is decent, especially when you start out working. But, you can probably get more elsewhere as time goes on and you become more experienced. Then again, you will have to work in a more stressful environment to get that higher salary, so it is up to you to decide what you want more. The annual feedback review process is annoying. You have to fill out a long for for yourself and a bunch of people you have... worked with during the year. The form is way too long with too many duplicate questions that you have to answer."
"1169","Pay is not that great. Too many men. I feel like the starting pay should be a lot higher than it is. For a consultant it is 50,000. They could stand to pay at least 55,000. I am new so i am not sure what the bonus or pay schedule is. they obviously make a point of concealing that upon employment but it would certainly be some information worth reporting to make up for the lousy pay!"
"1170","Fast growth = young leaders without much experience and lack of formal mentoring and leadership development programs leave many new managers fending for themselves."
"1171","Limited knowledge gaining opportunities, some departments are stuck in old technologies and do not want to change due to their leaders lack of interest in learning (but in gaining). People relations are neutral. Overall many manual operations for things can could have been automated long time ago."
"1172","Lots of information seems to get lost. You need to track everything to really know what's going on throughout the company. There's very little internal documentation, and what does exist is out of date. It's clear what you're rated on as far as promotions go, but there's less transparency about other aspects."
"1173","Hard to distinguish yourself as being a good engineer.  A lot of the day to day work is quite dull. Not very challenging most of the time.  Typically promotions go to people when they have been here a certain amount of time or are more pushy about getting them, rather than going to those who deserve them more."
"1174","Norwalk is not the greatest location."
"1175","Decisions made by the upper management may not be transparent enough. Sometimes engineers are left in the dark about decisions which could affect them. Engineering roles in London are limited at present. Most of the roles are not very exciting and may make it difficult to progress career wise."
"1176","No beer in the fridge.  Too many men."
"1177","Individual experience can vary widely based on manager.  Some managers work hard to help reports succeed, exposing achievements to upper level management and providing opportunities for growth and technical challenges, with proper feedback along the way.  Others not so much, which can be extremely frustrating if you'd like to get on the ""fast track."""
"1178","A mon avis, le seul point négatif est que les clients vous traitent parfois sans le moindre respect car ils ont besoin de quelque chose immédiatement. Ceci se produit souvent du côté IB.
En dehors de ça, tout me satisfait.
Appart from this, everything satisfies me."
"1179","You have to work pretty hard; long hours and work/life balance is not the easiest to pull off.  But, if you like what you do, it is actually not bad."
"1180","Amount of equity given is quite limited compared with what is offered in the area"
"1181","not innovative. top down driven. lots of legacy technology"
"1182","The company has grown so fast it hasn't always evolved from the small company approach to a bigger company. For many areas, that's a good thing, but it poses a problem in communication. The trickle down approach may have been good when there were 75 people here, but it doesn't work well when you have nearly 2,000 employees. I don't think Norwalk is a bad town, but the cost of living is very high for the actual... amenities you get from living here. However, it's convenient to both New York City and Boston, and the salaries cover the higher living costs."
"1183","From a technical perspective they do not follow some of the normal SDLC methodologies"
"1184","Not I can think of."
"1185","When the price of gas and food triples, your rent goes up 10%, and there's still no word on that bonus/raise you were promised 10 months ago that was supposed to back up that title promotion and the new team they gave you, it's time to reevaluate your options.  Also, their technology is obsolete, seized within a jungle of red tape, so if you're not careful your skill set will become obsolete with it."
"1186","Dealing with corporate / business growth can be difficult for time to time; however the atmosphere throughout the company still remains positive."
"1187","The perks are sort of mediocre; while there are free snacks, drinks, and lunch four days a week, the options are somewhat crappy. Recruiting standards are dropping in some cases, people seem to be quota-focused more than quality employee focused. There isn't a strong culture of terminating people that don't perform. Middle management is often weak, lacks direction, or completely negligent of their employees."
