"","x"
"5821","Lack of investment in professional development of the last few years.   Normal frustrations of a large company.  Whilst generally talented people, underperformance isn't properly addressed."
"5822","Will probably never meet each of my co-workers in person."
"5823","Food is not good
Higher authorities take time to reach to decision"
"5824","Pay structure is complex and lack of innovative ideas being implemented"
"5825","none so far.... except they are making the org leaner... which is good"
"5826","Some more time with manager"
"5827","No clear defined career path, wrong people in lower management."
"5828","The average work of a TR employee is copy and paste"
"5829","Worst place to work at. Worst manager ever. Had no idea how to handle work, responsibilities or manage her time."
"5830","Necessário ter disponibilidade para trabalhar fora do horário de expediente praticamente todos os meses, principalmente próximo as entregas. Dificuldade de mudança de cargo (promoção) uma vez que você já está dentro da empresa. Gestores são extremamente limitados devido a burocracias de uma empresa desse tamanho. Corporativismo descabido. Mudança de foco constante."
"5831","Very low pay for an attorney role. Little to no opportunity for advancement. ""Merit increases"" are nothing more than cost-of-living adjustments."
"5832","Salary is very low compared to other companies. Reuters is going through a major re-org and no one is communicating the changes. People are getting blind sided left and right and will be let go without warning. There are no more jobs left in NY. If you want a job you will have to move to Dallas or Ann Arbor."
"5833","Fear of upper management and annual layoffs have instilled a level of complacency in many who could otherwise make a difference and drive change. Better to make no decision than a bad one. Stifling creativity and progress."
"5834","Night shift and one side cab facility"
"5835","-Salary could be better
-System is not state-of-the-art
-Stingy on overtime pay
-just thirteenth month"
"5836","Huge amount of changes, employees nervous with risks of dismissal
Non real opportunities to non-US citizens"
"5837","Different office locations and Silo working leaving little scope for face-to-face business interaction.
Little scope for mobility and promotion."
"5838","Nothing as such, looking forward to great opportunities."
"5839","Company is currently going through a transition phase. Hence, lot of uncertainties related to location and work"
"5840","Poor in taking harsh decision against non-performers
Talent is not groomed aggressivelyReward & recognition has improved, however there is scope for improvement"
"5841","As a Tax professional I couldn't see a clear career path"
"5842","Por ser uma empresa Multinacional, temos varios fluxos muito burocráticos e demorados. Porém muito disso ja está identificado e já está sendo tratado."
"5843","Frequent changes in senior leadership"
"5844","Publishing is tough. The competition is strong and there has been a fair bit of technology and online-based disruption. Working in publishing is not a cakewalk."
"5845","Hard word, but then again all software houses demand hard-work!"
"5846","Company selling majority of shares to other firms and making roles redundant."
"5847","Processos extensos e desorganizados. Alguns gestores são ausentes e despreparados para a função. Existe interesse em auxiliar, mas falta conhecimento e autonomia na gestão."
"5848","Monotonous work.
Very less to learn"
"5849","Nothing as of my knowledge."
"5850","Nothing to specify as the company is employee friendly"
"5851","Spread way too thin!  Layoffs every year for 15 years but the workload increases!  Do more with less x 15 years = burnout and slipping quality.
Little work-life balance.  Long hours and weekends due to so few workers.
Upper management are not trustworthy.  No one want to take the blame for anything, so finger-pointing is common.
A political nightmare to get a project done.
Too many blue-chip projects, with too... few individual contributors and managers to complete them.
A lot of change.  All the time.
Rarely hiring in US or UK anymore.  The far majority need to be low-cost resources (India and Thailand)."
"5852","They let go Americans but keep the H1B visa holders"
"5853","Constant restructuring and stress.  The company became too large and mismanaged.  Getting anything done became a tremendous challenge.  Many mistakes were made in management and finance over the years.  It's not the same company I joined over 10 years ago.  I left because growth and opportunity became difficult to come by."
"5854","Strong instability with yearly social plans. 
Separation of the Finance&Risk business from Thomson Reuters - this BU has become Refinitiv.
Decision centers in New York /  Toronto / London"
"5855","The long sales approval processes"
"5856","Upper management in a constant state of change and always changing the company message.  Too much re-organization."
"5857","Work hours could fluctuate wildly."
"5858","Lack of basic LEADERSHIP 101"
"5859","* Low salary
* No Promotion"
"5860","Rotational shifts
Slow growth at some departments"
"5861","* Stress on co-location of employees hurting talent retention
* Unless you work in a strategic location, growth opportunities may be limited."
"5862","The company keep restructuring its structure and now its business. It feels the motivation of some of the restructuring is just a short term fix for a bigger goal (which it turns out to be the spen out of F&R)."
"5863","Too many organisation changes almost on yearly basis"
"5864","Nothing"
"5865","Too many layers and bureaucracy"
"5866","Many senior Managers are idle most of the time"
"5867","Remote location with limited public transport"
"5868","Lack team-bonding activities for employees."
"5869","pas de perspective d'évolutions et rémunération pas attractive"
"5870","- Career path is not defined
- Less growth options within organization"
"5871","Constant growth and realignments cause lots od redundancies"
"5872","There has been a lot of changes in merging and aquisition recently. I don't know how it is curently."
"5873","Work can get hectic at times. A challenge to learn quickly and meet deadlines and targets. There's always updates to the work procedures and requirements."
"5874","Career Path  is very slow, need to think about the compensation as well"
"5875","The company just sold off a huge part of the business and is going through a MAJOR restructuring. The approach has been top down and lasting 6 months with every segment of the business uncertain about if they will have a job. This is creating a lot of uncertainty, fear and gridlock. Cross business partnerships once invaluable are now nonexistent. 

Compensation plans and territories change every year"
"5876","Growth opportunities are very less."
"5877","No learning in the process"
"5878","No option to work from home, schedule is not flexible"
"5879","Falta de uma plano de carreira estruturado, uso incorreto das ferramentas de gestão de pessoas, falta de planejamento estratégico e reconhecimento fora do timing"
"5880","Globally spread out teams can be challenging at times. It's such a large company, that as things change within the organization, you don't always know what's coming. There are a lot of messages about the company values that can feel forced on you, and you don't always see people living the messages that they say we should be."
"5881","Going through some massive changes"
"5882","The right place to start your career."
"5883","In organisation growth rate is slow."
"5884","long working hours and more and more cuts and saving projects in recent years"
"5885","Slow growth of the company"
"5886","Typical matrix organization issues, annual senior leadership re-orgs, inexperienced lower-level operations management  can be tribal, short-sighted and erode culture,  frequent corporate priority/goal changes eliminate corporate efficiencies, selling off business units to third parties.  Loudest voices tend to get promoted."
"5887","Always downsizing, fear of layoffs,"
"5888","Se tratando da área de negocio Legal posso destacar os seguintes itens. Os negócios no Brasil foram construídos adquirindo outra empresas fortes de mercado. Com isso existe dentro da empresa uma mistura de culturas e mal hábitos dos seus colaboradores, principalmente das gestões de alto nível. A maioria traz metodologias próprias de governança. Não existe valorização do conhecimento técnico do profissional. A... empresa não investe em crescimento profissional dos funcionários. As promoções internas não levam em conta fatores técnicos e competências do colaborador. O sistema de metas é arbitrário e manipulado. Os processo de seleção interna não possuem transparência e são manipulados. Na maior parte dos casos o gestor direto impede que o colaborador participe de processo para não perder uma mão de obra na sua equipe. É comum ocorre demissões em massa sem justificativa aparente, atingindo inclusive gestores. A troca de gestores e continua e não existe uma progressão nos planejamento. O RH da empresa é totalmente omisso a respeito dos problemas. A empresa prefere buscar pessoas no mercado a ter que promover colaboradores internos."
"5889","challenging external marketplace and organizational changes"
"5890","Focus"
"5891","Pay Scale, Limited opportunities to grow"
"5892","A falta de organizaçao muitas vezes sobrecarrega os funcionários e temos que trabalhar com frequência aos finais de semana e feriados por conta de terem poucos funcionários."
"5893","Senior management is out of touch.  Not adept at making stuff and selling it to customers.  Freq layoffs"
"5894","Large international company issues, tech issues"
"5895","To many org changes and selling some part to different firm.   Lot of question marks....  this leading the confusion with in employees"
"5896","Nothing at all for Management"
"5897","Nature of job and job insecurity"
"5898","A little difficult to find proactive people who are willing to explore new ways to reform current processes."
"5899","Salaries are paid less compare to other companies"
"5900","Expect an annual reorg where you very possibly will have a new boss."
"5901","Being a small office in Cyprus, the promotions may be a bit hard to get , not that you can't but it's just a bit hard.  Also few redundancies every now and then  almost yearly now, especially after the partnership with Refinitiv, hence a bit risky but the redundancy package is good."
"5902","Need to enhance skills for carreer"
"5903","slow growth
slow growth
slow growth
slow growth"
"5904","No opportunity to grow up, low salary"
"5905","Not a high-growth business. Portfolio managers, annual reshuffling of business units."
"5906","Long working hours. Incentive could be better"
"5907","Outdated systems, corporate bureaucracy,  feast or famine workload, disorganized training, constant department reorganizations"
"5908","My business segment was sold to private equity."
"5909","If pay was more in line with fair market value I would have never left.  Either way, this is a very nice place to work"
"5910","-Patronizing management - heavy top down approach
-Unrealistic sales quotas 
-Unethical sales tactics encouraged and rewarded to hit quota “ends justify the means”
-Very political environment - friends and family promoted vs promoting true talent
-Low salaries compared to similar companies 
-Annual reorgs and layoffs with no clear sense of company strategy 
-lack of resources/existing resources being cut... 
-lack of innovation in products
-slow, bureaucratic processes 
-resistance to new ideas and change"
"5911","Again, depending on the department you're in, there may be no growth in salary or ability to get promoted as the company outsources much of its work from various businesses to 3rd party companies.
Year after year layoffs, and re-organizations over the past decade (and in many cases longer), and a constant perceived ""do more with less"" attitude from management, which makes for a extremely difficult environment to... work in at times, and has, in many cases, done much more harm than good for efficiency of the various businesses in the company.  Most employees I worked with can, without hesitation, name various tasks and processes that took minutes or hours to do, which now take days, weeks or months to complete.  From their perspective, it's due to so many experienced people being laid off from the company, and in a lot of cases, tasks being moved to a 3rd party, or being given to new hires right out of college who have no idea about the existing structure of the company, and are constantly recreating the processes over from scratch."
"5912","Political. Cronyism. Unproductive. How they drive business isn’t really customer focused. It is management focused."
"5913","Instabilidade imposta pela nova Diretoria que não conhece a realidade do segmento e nem as práticas de mercado e acaba cometendo erros na divisão de carteira, forma de remuneração dos funcionários e etc."
"5914","Huge re-orgs every couple of years, but in 2018 an extending top to bottom re-org in TR after Refinitiv split will make or break the company.  Used to have a technology and product focus, but now has a customer focus and finance focus (and is doing a lot of outsourcing)."
"5915","Thomson Reuters has been slowly declining for many years. Salaries do not keep up with the market. Every fall there are large rounds of layoffs and outsourcing. Everything is about ""cutting costs"". Morale and quality are low."
"5916","Changes in current business structure."
"5917","see above so huge benefit if you are a woman and white"
"5918","- Does not meet salary expectations"
"5919","Continual organizational structure changes are a distraction."
"5920","Nothing as such noticed in this company"
"5921","Different managers offer wildly different work environments.  A lot of confusion regarding next steps for a lot of groups within the organization."
"5922","Reductions in workforce
Slow decision making 
Poor comms
lack of career progression"
"5923","I have not found any"
"5924","Way too much change... it is very hard to make progress when things are constantly up in the air and management is always changing. Too many layoffs. Seems to be going in the wrong direction when it comes to remote work - more emphasis more on office hub locations, which are not in most major metro areas."
"5925","Slow movement in company progress"
"5926","Great company but lately too much outsourcing. IT jobs being moved offshore."
"5927","Rapid changes and re-orgs, which creates lot of confusion for the lower level staff."
"5928","i couldn't find any cons yet"
"5929","After some time there is nothing new to learn and you hit a glass selling- both in pay and paths to develop"
"5930","As in General it depends on the team you're in Favouritism."
"5931","Muita panelinha, muitos chefes, muitos ASPONEs, pouco reconhecimento por desempenho, salário fica defasado e sem possibilidade de aumento, para conseguir um aumento tem de sair e entrar de novo."
"5932","Bureaucratic like most large organizations. A bit cut-throat of an environment at times."
"5933","Job profile is not the right fit"
"5934","lack of ethics, HR is never informed about country's laws."
"5935","Joined TR by way of an acquisition and almost overnight it honestly feels like the life has been sucked out of the building. TR is by far the slowest, most weighed-down organization I have ever worked for. Too much bureaucracy, red tape, and worst of all, too many layers of management constantly changing course on strategy and impeding the progress of the actual do-ers. If you're the type of person who wants to work... 20 hours a week and take home a paycheck, then this is probably a good place to be at, but if you're really looking to grow your career with a flexible, fast-moving organization on the cutting edge of technology you will find it infuriating here."
"5936","Less focus on new age technology"
"5937","give employees more autonomy,  also share their skills among the other departments in the organisation"
"5938","Cons depends on the process you belong to."
"5939","Be more consistent and fair."
"5940","Poor management, especially Team Leaders
Poor working environment"
"5941","- Not even a single flaw that comes to my mind in the past 7 years"
"5942","High Stress. They tend to promote the worst to management. Executive leadership was basically absent. They say pretty words about work/life balance and corporate culture but they really don't care about those things - they just want you to meet your goals. People who were very successful were reduced to metrics and quotas and treated AWFULLY."
"5943","Too many products to support
Company's reliance on temp help troublesome"
"5944","Some management is inexperienced 
Business does not always listen about product feedback
go-to-market strategies not always thought through.
Inertia to change"
"5945","Annual

Frequent restructures and retrenchments have created a culture of insecurity .
Poor salary offering for the majority of positions. 
Poor corporate systems  and lack of appreciation of the nuances of local markets by the global HQ."
"5946","Supervisor poco calificado y poco profesional, sin conocimientos de liderar equipo de ventas, escasas habilidades comerciales, y nulas técnicas de ventas"
"5947","This was a contract position, so it was seemingly experimental in the outlook of what they were attempting to expand."
"5948","Los sueldos deberían de estar acorde a las tareas que uno hace , producto de la compra de empresas hay personas que tienen un sueldo más alto en relación con personas que entraron después"
"5949","Not secure. Layoffs every couple of years. They keep selling off parts of the company. Employees at the mercy of restructuring every couple of years."
"5950","Massive amounts of changes in personnel basically causing good people to leave."
"5951","Mostly no cons working in the company"
"5952","less career growth, growth for existing employees"
"5953","Right now a lot of confusion with reorganization"
"5954","This is a US-centric company. Management is in the US and almost all decisions are made out of the US. Very little decision making is passed down. Even your boss will need to go to their boss for approvals a lot of the time."
"5955","Thomson Reuters was having financial issues and anything that could get them quick cash, they did. They sold their Scientific information division (IP&Science) after milking this cow for years."
"5956","management doesn't invest in people and products."
"5957","Management structures, not too much room for promotions but lots of opportunities in other business areas at Thomson Reuters"
"5958","Constant reorganizations 
Poor leadership team"
"5959","Restructure always, Play rules and procedures"
"5960","Product needs major overall. Upper management does relay a consistent message"
"5961","Be transparent."
"5962","Management don't seem to know where the brand fits in the future and don't clearly communicate objectives."
"5963","Well.. Well.. In Penang,

The management works in a different world as they don't understand what their staffs are working on.

Pay raise is slower than the snails. *Snails are faster man. The bonus is a nightmare, terrible hurt on that.

Too many favoritism and emotional roller coasters around here.

Oh, Rasicm too has become common.

The staffs can die in office as long targets are met to achieve the... ""company revenue"".

I am tired man."
"5964","H.R policies not well define"
"5965","Micromanagement by some managers, changing policies every day."
"5966","No opportunities for growth even you are a very good employee with outstanding performance review."
"5967","Growth is too late for the tenured employees more that 2-3 years of Experiance"
"5968","not applicable for me at all"
"5969","Difficult shifts that make the work life balance tricky"
"5970","Expect changes to happen at least annually."
"5971","sometimes the team undergoes layoffs, which generally happens in all organizations sometime or the other"
"5972","below market pay and hard to earn salary increases"
"5973","India locations do not participate in higher levels of decision making"
"5974","Some management chains feel misdirected.
Need to please shareholders over advancing the company. It's all short term visions.
You must jump from position to position to see increase in pay, aside from the 1-2% yearly increase to keep up with inflation."
"5975","Every year there are layoffs and the benefits become less and cost more."
"5976","- a huge organizational change happened in TR last year, caused some uncertainty and instability"
"5977","The pay structure should be improved."
"5978","Communication fails very often, low salaries."
"5979","To compolicated structure
salary is less"
"5980","lot of changes in management side"
"5981","Organizational changes along with layoffs  are common multiple times per year.  Workload unbalanced. Some workers have too much, while others have too little. Increase in requirement to do more with less. Ongoing outsourcing and relocation of jobs abroad."
"5982","Poor Management, worst IT dept"
"5983","as a market specialist responsible for sales it was difficult for the larger sales organization to understand were the position fit, and often caused the account management teams, and sales teams to understand who should be included on a sale."
"5984","Teams are very geographically diverse which makes things very difficult.  
50% + of the development team is off-shore contractors
Lots of long-term employees who aren't motivated to improve and happy to maintain the status quo."
"5985","Current downsizing efforts have been mismanaged. No clear vision."
"5986","*Well below market pay
*Constant reorgs and layoffs
*Upper management is out of touch with reality about how much work is required at the lower level, and is unwilling to provide the necessary resources/personnel needed"
"5987","Base salary is less
No other cons I can think of."
"5988","They struggle with really embracing diversity.  Though they would really like to be seen as a diverse company, once you enter the walls you're pushed to conform to a mold.  New ideas for improvement were regularly criticized and you ended up feeling like it's just better to put your head down and accept the process as is.  Success there wasn't about the work you do but how well you can create a PowerPoint about the... work you do (truth in the PowerPoint is optional).  They also had a tendency to play musical chairs with leadership.  When things were going bad, the leadership would shuffle and it was billed as a ""new"" change to drive innovation.  The tone on this seems to be changing with the recent buy out but there's a lot of cultural change needed to undo the damage of the previous leadership.  Finally, there's a massive lack of transparency from leadership.  As an example, on one call, you'll be told the sales numbers are awesome.  Two hours later, you'll be in another call and the numbers were awful - usually that call related to setting expectations on  your bonus.  It was always a struggle to figure out how (and where) we were succeeding with the leadership taking constantly varied stances on performance."
"5989","Não temos muitas pessoas de faculdades com menos consideração, algumas pessoas julgam as outras por terem um nível hierárquico menor e estagiário não tem bônus"
"5990","1. Laidback
2. Managers cut you slack often - not good for your career/ personality/ skill growth"
"5991","upward mobility limited...changes and restructure are apparently common annually, so hard to break in over 15+ tenured folks who haven't moved on."
"5992","Sales division structured so that you're competing against other divisions and channels within the company."
"5993","some times older technologies are still used."
"5994","no good for long term technologies"
"5995","Pay a fair rate if you want to improve employee retention"
"5996","Organizational and strategy changes and EVERY quarter.  Bad products"
"5997","Too big, too corporate, declining sales culture"
"5998","Starting salary is quite low"
"5999","Melhorar o processo de seleção e acompanhamento do corpo de liderança, só assim irão alcançar os resultados."
"6000","Abysmal legal-research position working in a vise-grip of hellish customers, despicably low pay, micro-management and oppressive Big-Brother atmosphere."
"6001","Using active news judgement when picking the stories from a wide spectrum"
"6002","Pay is not competitive in the Toronto market"
"6003","You never know when they'll not need your services"
"6004","Hard to think of any but before some of the recent changes, there were too many silos.  Now it's much more streamlined and centered around clients!"
"6005","Though End of year layoffs seems to be the norm, there is good communication and transparency from management during the process."
"6006","No Growth for current employees"
"6007","low life balance
less knowledge exposure
Lack of career advancement
Limited benefits"
"6008","fails to learn from past management errors"
"6009","Pay not that good, Bureaucracy"
"6010","The company does not pay attention to you career plan"
"6011","Communication some times is hard to follow/track"
"6012","Frequent Reorg even though limited to Overseas employees"
"6013","# Highest level of management have no idea what is going on at the bottom
# Not so helpful HR"
"6014","no clear strategy . lots of continuous changes."
"6015","Layoffs every fall
Lots of change for changes sake. Leadership does not seem to be able to find direction.
Not a growth industry"
"6016","Selling out of the media business."
"6017","Cultura da empresa um pouco complicada. Muitos dos que já estão há muito tempo na empresa detem o poder sobre as decisões que serão tomadas. Por causa disso não há muita abertura para inovação e possibiliadade de crescimento é um pouco limitada"
"6018","Dificuldade para aumento e mudança de cargo, muitos cargos de chefia, não há plano de carreira, dificuldade em reposição de vagas, sempre fazendo mais com menos"
"6019","As in any sales job, you must find a system that works for acquiring new clients, be systematic and rinse and repeat.  If you are expecting to just sit at your desk and be successful, this is not the job for you.  you must also be ready to show up with the utmost service attitude as the main differentiation vs the competition is what you bring to the table in terms of how you treat your clients."
"6020","no onsite unexpected lay off"
"6021","great company to work with great flexibility, Higher management is excellent"
"6022","There is little to dislike here."
"6023","Temporary contracts and job insecurity"
"6024","they should consider employee cons"
"6025","- The work is repetitive.
- I don't see much career growth potential."
"6026","None that I can think of"
"6027","The company is a little old school and needs to adapt to the current climate of software companies."
"6028","Unfortunately, despite having such incredible, talented employees, the company does not want to invest in their employees and doesn't care about mental well-being. There is a focus on money and nothing else.

Every November, the company ""reorganizes,"" meaning no one is safe. There is little care or regard for people who have been there for decades, and they are often tossed aside. Morally, Thomson Reuters is... reprehensible. Jim Smith, the CEO, isn't much better. He constantly uses awful corporate/political buzzwords that rarely mean anything.

In 2018, there were massive layoffs. A ton of new positions were created, but so many people were unhappy with the corporate culture that they left. As a result, the company has a massive number of openings and people are aware they shouldn't work there. Customers were not happy with the changes.

Employee morale is in the toilet--and everyone knows it. I could not recommend ever working at TR."
"6029","Incompetent CEO and executives
Lies to employees
Out of control outsourcing"
"6030","Gestão muitas vezes não bem qualificada, salário abaixo do mercado, falta de reconhecimento por meritocracia, recursos humanos não dá suporte necessário ao funcionário."
"6031","Everything changes all the time, there was a restructuring of some sort every year."
"6032","Bad project management, low software quality"
"6033","Unfortunatly became one of the casualties of the sale of F&R and the recommendation of the consulting company Mckenzie to flatten the managment throughtout the organization. Layed off after 22 years of working there even though I exceeded the last 5 years on end of year reviews.  Never feel as though it cant happen to you!"
"6034","Slow growth rate to senior or specialist role."
"6035","When they lay you off, and they will because that’s all they know how to do, they’ll string you along heartlessly for months."
"6036","Chiefs editor can be hard"
"6037","Mala distribución de tareas Muchos tiempos ociosos Mucha burocracia"
"6038","poor management, from middle managers to senior managers the aim seems to be targets, targets, targets. Customer satisfaction is based on numbers, bonus objectives are based on numbers - it is just a sales organisation, not a service organisation it used to be"
"6039","Poor HR management,  low wages considering other companies"
"6040","La remuneración no es acorde, los objetivos muy altos y no se mantiene motivado al empleado, año a año es cada vez peor. No valoran a la gente que supera los objetivos."
"6041","Salarios muy mediocres por debajo de mercado y que cualquier aumento depende de un sin fin de situaciones que no tienen nada que ver con el desempeño"
"6042","Salary remained flat long term"
"6043","constantly restructuring, the company generates revenue through redundancy plans"
"6044","- Competition within the team. Bright people with low EQ. Ask a question to your mentor or any tenured colleague, and you will be tagged halfwit.
- If you are in Customer Support, filing for leave is painful.
Some team leads even make you feel guilty when taking a leave as if you are given a huge favor.
- If you are sick, don't expect compassion from some managers.
They will still ask you to come later part of... your shift and even expect you to present a medical certificate."
"6045","No room for any upward mobility, specifically for the shorter term roles.  It seemed as if they preferred hiring outside of the company rather than looking inward."
"6046","Limited opportunity for growth within the company domestically unless you are open to relocate. Comstant restructuring can be a put off and make it difficult to envision long term career plan within the company."
"6047","Working in shifts make it difficult for work-life balance"
"6048","It is a traditional company in the IT industry without competitive salary compared with the emerging company."
"6049","A lot of change within the organization."
"6050","Temp contract
No possibility to grow"
"6051","Too many changes in structure. Non justified promotions"
"6052","Average salaries and bonus structure."
"6053","always waiting to get laid off"
"6054","recently too much change, more with less"
"6055","No Pick up facility provided"
"6056","El salario quedaba muy desfasado al mercado. Despues hubo muchos proyectos en mantenimiento y se volvió poco desafiante el estar ahi."
"6057","No clear company and product strategy"
"6058","Very political
Disparate divisions not aligned
Quite a gap between UK and US employees with a lack of cohesion"
"6059","A lot of layoffs; lack of communication from senior leaders"
"6060","No growth, very low salary, Politics by management"
"6061","So many businesses and brands sometimes it’s hard to keep up."
"6062","Pay low, difficult for promotion"
"6063","Location in Eagan in need of some modernization, some of the meeting rooms are in rough shape."
"6064","Awful senior management team. Lots of Town Hall events where someone high up and hugely pretentious will fly over and expect you to stay engaged and smile as they recount tales of walking in upper west Manhattan and chatting to heads of big banks in first class lounges, whilst subsequently telling you there are going to be job cuts... Glad I got out of the toxic environment."
"6065","Reorgs and management.  Lots of managing up, not so much down."
"6066","Due to the sheer size of the company, there will be reorganizations constantly. So job security is not the best."
"6067","At Thomson Reuter’s you are just a number. They put less and less emphasis on the employees each year. For them it is all about the bottom line."
"6068","Still need to come up with Cloud tech"
"6069","unprofessional approach towards problem soving"
"6070","slow growth and no onsite opportunities"
"6071","Company is on the downside at the moment"
"6072","Hard to negotiate a better salary even though more responsibilities are added."
"6073","No leadership, no goals, no training.  Bosses are more worry how their bosses see them to actually lead their teams.  It is a shame, many people leaving."
"6074","Don’t expect any career growth - managers will entice you with senior/lead promotions but never actually give them out - there isn’t even any guidelines within the org about what determines whether or not you’re on the right path to become a senior or lead. 

Thomson’s work policy for working remote is a joke - some departments can work completely remote, some departments can’t work remote at all, and there’s no... internal guidelines about how this policy works. Some employees even get preferential treatment and can work completely remote, while others might not be able to even work remote 1-2 days a week. 

You also shouldn’t expect any significant raises - in the 8+ years I was with TR, I was severely underpaid (thanks Glassdoor!), and my manager always claimed his hands were tied by HR/management. I think my average raises were 1%-3%, even with good performance reviews and continued education."
"6075","Upward mobility is limited , tech is antiquated in certain areas"
"6076","Very big. It is hard to get things done because of the dependency to other teams"
"6077","Need to consider more geographic decertification."
"6078","Don’t pay as well as they should, takes a long time to go through employment recruitment"
"6079","The decision time is too long."
"6080","Empresa prega valores como trust, partnership, innovation e performance, porém possui gestão desalinhada e bem como sem exemplos concretos em que subordinados podem se espelhar."
"6081","No collaboration
Location difficult to get to
9 hours
Difficult to deal with direct manager and foreign managers at same time"
"6082","Some upper level management are completely out of touch."
"6083","Politics, management is disrespectful"
"6084","Não consigo ver alguma crítica construtiva para inserir aqui, entretanto posso dizer uma coisa que vi por lá, o café não é tão bom quanto se espera."
"6085","Less hike compared to other companies."
"6086","A gerência perdeu a aula de ""gestão de pessoas"" na faculdade. Não tem ideia do que seja isso. Adoram contar coisas que nunca vão acontecer. Não existe muita oportunidade para crescimento e a história de plano de carreira que contam no primeiro dia, não existe também. Apesar do escritório ser bem localizado, os andares da empresa precisam de uma reforma urgente!"
"6087","Slow growth 
less hike
less opportunities"
"6088","No Cons to say all good."
"6089","Pay a little below industry standard. Some reliance on out-of-date solutions and technologies, though they are attempting to correct."
"6090","- Non-stop reorganization of Senior Managers but little to no change/improvement/results
- Layoffs and cost-cutting in lower levels and non-strategic areas
- Tone deaf management in London
- Location is non-strategic so little new / innovative work here, constant threat of location being closed. No career growth outside of London and Asia.
- Rapidly outsourcing and offshoring - TCS, Tech Mahindra, EPAM, etc."
"6091","La empresa en si es muy desorganizada, existe mucho amiguismo para conseguir ascensos, falta de crecimiento por el mismo motivo, y hay mucho aislamiento entre las áreas"
"6092","Empresa um pouco desorganizada e sem processos, a parte brasileira da empresa corresponde a uma parcela pequena do faturamento por isso é deixada um pouco de lado pela matriz."
"6093","Weird culture: Overvalues employees with JDs, disinterested in outside ideas despite paying lip service to innovation. This may be changing with the recent reorg, but it will be a long road."
"6094","Work hours get crazy for tax season
Same for extension season 
Weekends as well, but they feed you
No OT pay, just straight pay and a small bonus each year"
"6095","Over the last few years in UK, the technology side of Thomson Reuters has been either land grabbed by the US or outsourced/offshored leaving only a husk in UK supporting a few dead end areas.

Managers talk about wanting UK to focus on new tech yet make access to those areas impossible - either because of the catch-22 of not letting you work on projects that would give you the experience to allow you to make a... meaningful contribution, or by erecting a set of Byzantine Kafkaesque processes that block you at every turn.

In addition, several managers I have worked with have either lied to me directly about things that they have said or have deliberately taking things said out of context slanting them for their own benefit.

The remaining staff based there sit like somnolent zombies in a joyless silence, listening to their headphones isolated."
"6096","Não é clara sobre efetivação, sempre passam a mesma resposta é no final acaba que termina o contrato e não é efetivado, falta de clareza entre gestores e rh"
"6097","Senior management poor. In the 10 years I've worked there, it has been restructure after restructure. Musical chairs at the top and a series of firings most years to bolster the share price. Gradually selling off parts of the company (Science division & Financial/Risk) which has halved its size. This course is not sustainable, but management will turn up to town halls convinced of their genius. No ones listens... to troops on the ground. Its about budgets. We are supposed to be getting closer to the customer but there aren't enough people left to deliver viable products customers want. So, so sad - moral is on the floor. Some fantastic, talented low level employees doing outstanding work, let down from above."
"6098","Salary does not have competitive."
"6099","I don't find anything"
"6100","Do it well my work"
"6101","Lots of turnover with people... continuous"
"6102","no cons as such . Lack of stress could lead to being stagnant and complacent so keep ""upskilling'"
"6103","Employees tend to focus on avoiding ownership of new tasks and responsibility for completed ones. This stems from top down and from front to back office. Despite the recent transaction & reorganisation there have been no reassurances by management - with the result that most talented staff across the business are searching out other jobs. This avoids the need for redundancy but to manage this via attrition of... existing staff means that the brightest & best leave for new jobs and those who are happy doing their job but no more remain.. making the company increasingly less and less dynamic and responsive to customer needs"
"6104","La infraestructura de desarrollo no es la adecuada para la escala de los sistemas. No cuenta con beneficios. Las oficinas no cuentan con todas las comodidades."
"6105","Not very Afrocentric so always fighting fires from competition"
"6106","Continuous re-org's, closing offices because of better deals made with out of country locations, regardless of knowledge, pay ranges can be very inconsistent with some differences for same job or lower level job making $20k more."
"6107","Job security hasn't been the greatest in recent years.

Slow progression.

Salaries are quite stingy compared to the market rate."
"6108","I see no cons at all"
"6109","A gestão, direção e comando, geralmente é feita por profissionais estrangeiros, o que não tem eficácia, já que não possuem conhecimento do mercado brasileiro"
"6110","There are too many layers to get something new done."
"6111","Management is clueless and don't respect their employees."
"6112","Baixa visibilidade sobre as atividades de outros times, além de não demonstrarem oportunidades de efetivação até os 45 do segundo tempo. Pouco dialogo entre os gestores o que muitas vezes impossibilita ou causa divergências na tomada de decisão."
"6113","big, bureaucracy, medical costs, some management"
"6114","Falta de control a los mandos medios, imposibilidad de plantear mejoras que beneficiarían a todos los empleados y nos permitirían generar mayores ingresos. A Muchos de los beneficios brindados por la empresa no podemos acceder los empleados del interior del país, como cursos de ingles."
"6115","Abundance of politics and petty behaviour from senior management. No stable rules for bonus..only the tag of Thomson is not enough.. otherwise Pangega 3 is nothing more than full of buttering employees and full of yes men that will lead them to get good appraisal..they don't recognize the hard working employees who stay late but only those who go on smoke breaks with the managers..that is a key to get success here..... the HR sucks..they don't even bother to take the exit interview and love to be diplomatics.. good for nothing basically"
"6116","Change every 6 months and no time to see real results"
"6117","Very high turnover rate globally. Endless  restructure, unclear strategic position, senior managers only care its seats and promotion. Most of the key experts in sales, product and market development have left in the past 5 years."
"6118","Nothing I can think as up now"
