"","x"
"6600","There are immense learning opportunities"
"6601","The work culture at Thomson Reuters is one of the best that I have experienced. The importance given to work-life balance is what has kept me going for over 9 years. 

+ Work culture
+ Career growth opportunities
+ Personal development
+ Culture & Values
+ Inclusive
+ Flexible"
"6602","Good working environment
Friendly coworkers
Location good
Facilities good
Canteen excellent 
Clean environment"
"6603","great company culture , challenging projects, networking opportunities, instantly immersed into the team"
"6604","Good work life balance, less politics in my group"
"6605","Benefits and vacation are really good."
"6606","Good place to work lots to learn, professional colleagues"
"6607","People, benefits, work remote ability, great name on a resume"
"6608","The use of web base conference tools makes your work more easy since you will not depends on rooms availability: you have your own conference user ready 7x24."
"6609","Good work/life balance.  Plenty of challenging problems to solve.  Great christmas party. Nice people.  Opportunities to attend conferences & seminars."
"6610","Great work culture, very transparent policies, employee friendly, quite few number of employees who have completed 5 years tenure and going strong. Flat hierarchy and provide growth opportunity."
"6611","Stable employment, very helpful co-workers, sophisticated and modern structure, adequate infrastructure, benefits and sincere and constructive feedback."
"6612","The people are great here. It’s a diverse working culture. The company takes care to support flexible working where it is required, and the remuneration becomes competitive as you get more senior.

It’s a global organisation so many roles have the opportunity to work with different cultures and run global services.

The culture of the journalists and the photographers from the Reuters news organisation still... colours a lot of the organisation – great pictures, and a global perspective, make it a fun environment to work in.

As a technologist, Thomson Reuters has so far offered me a huge number of opportunities to develop my skills. If you join this company and keep your eyes open and pay attention to growing your network, you will get to do work that challenges you and supports your growth. You may need to be patient."
"6613","Proper support from the seniors and guidance from the manager."
"6614","Competitive salary, good culture, flexible working arrangements.  Good benefits packages. Reasonable bonus.  Lots of opportunity to move internally.   Generally open and talented people."
"6615","The management highly values their employees from all walks of life and experiences. They provide excellent training programs, opportunities for career growth and on-going -- clearly supportive --  communication at all levels of the organization."
"6616","Good work enviorment
if lucky,good projects"
"6617","Proper support from the seniors and guidance from the manager."
"6618","Everything... work life balance to facilities and all"
"6619","Great Team
Great Manager 
Reputable Products
Good Collaboration  with team members
Happy with pay
Have progressed roles"
"6620","Good salary, Good Benefits, good work life balance."
"6621","Big company, a lot of opportunities and training courses"
"6622","Nothing really. It was OK. Don't work here."
"6623","Possibilidade de trabalhar com times no exterior. Boas condições do escritório. Benefícios de uma multinacional. Remuneração na média de mercado."
"6624","Excellent benefits, including best-in-class parental leave policy, substantial amount of vacation and sick time, and 4% 401k match. This is a low-stress job with great work-life balance."
"6625","If you want to work in Dallas you will have a job. Otherwise, forget about it."
"6626","Most employees are true subject matter experts in their area and talented at what they do, making a sales process and the team overall run smoothly."
"6627","Very good Work life balance."
"6628","BEST PLACE TO START CARRIER"
"6629","-Competitive Salary with night differential
-Free shuttle, and Transportation Allowance
-diverse, global work culture, if your job role is suited for it
-thirteenth month"
"6630","Respect to employees 
Salary
Communication
Transparency
Benefits 
Appreciation and managers support"
"6631","Comfortable offices located within easy reach of public transportation routes.
Right-sized work volumes and clear goals and targets. 
No personal negative behaviour  from management."
"6632","So far its was a fantastic journey. I like the work and the support from my team."
"6633","Amazing work life balance. Great managers and colleagues."
"6634","Average plus employee benefits
Less politics at work
A culture of not taking hard stance
Focusses on values and culture"
"6635","Great W/l balance, Good exposure to new areas if you are working with India business"
"6636","A empresa tem muitas oportunidades de Crescimento, e é uma multinacional, ou seja seu crescimento pode até ser Internacional. É uma empresa que está sempre investindo em novos negócios."
"6637","Great place to work and good work-life balance"
"6638","The culture and the people here are a big plus. Thomson Reuters go out of their way to ensure the culture is fair and positive, and it really makes a difference. Publishing is always an interesting area to work in - and Thomson Reuters run their business very well. Its an excellent place to learn the industry, if you are thinking to moving in that direction."
"6639","Great place to work for and good medical benefits . The staff is friendly and passionate about their work. But unfortunately in terms of tech...company is not technically advanced."
"6640","Great work life Ballance. Building had on-site gym too!"
"6641","Good Ethical  practice with social responsibility. Work life balance.Good flexibility good managers and HR."
"6642","Amazing culture with welcoming individuals!"
"6643","All are Pros from Day1 and Last Day including those unlimited sickleaves etc"
"6644","Getting experience and the people."
"6645","work life balance
upward mobility
PTO and benefits 
starting pay"
"6646","Work life balance and create benefits."
"6647","work-life culture, flexibility, global company, many divisions"
"6648","There is so much you could learn over here along with perks and benefits,"
"6649","Really good Work Lofe Balance, 
Unlimited Work from Home (depends on role and manager)
Employee Friendly"
"6650","Good Environment and professionals that are ready to help you when needed."
"6651","Very good company to work with"
"6652","Company has a good work life balance and growth is good too."
"6653","great place to work, great people"
"6654","Empresa Multinacional, com crescimento elevado e soluções líder de mercado. Equipe equilibrada, clientes consolidados, e parceiros de vendas engajados."
"6655","Nice environment, nice staff... good atmosphere."
"6656","Work-life Balance
Friendly Environment
Higher level Management is good
Work From Home facility
And most importantly - Leaves - 39/year"
"6657","Nice people good workplace"
"6658","Awesome environment to work with"
"6659","The people are the best at TR!  Quality work done, helping each other, true friendships, big brains."
"6660","You get a check and you get to go home at the end of the day"
"6661","Balance - The company has excellent time off policies and is family friendly.  Professional Growth - I was afforded the opportunity to grow and take on new responsibilities.  Peers - smart and interesting colleagues."
"6662","dynamic and independent workplace, nice colleagues."
"6663","Thomson Reuters had an excellent working environment in Switzerland (specifically in Geneva): respectful colleagues, human values, excellent worklife balance. Good social benefits. 
Multi-cultural environment
International careers are possible"
"6664","The Challenges
The Teamwork
The culture of the company
The close mid Management
The coaching and mentoring"
"6665","Co-workers and direct supervisor were excellent"
"6666","While the work was mind-numbing at times, it was steady, reasonable, and comfortable. Management prepared me appropriately and supported me in completing tasks when I needed them but I was given a good degree of independence."
"6667","Brand, international presence, recurring legacy product revenue."
"6668","good work culture, flexible schedule"
"6669","* They provide professional training.
* Friendly and productive work environment.
* 100% paid sick leave.
* Amazing team leader"
"6670","Great work environment
Less work pressure"
"6671","* Pivoting to being a technology Company
* Priority is given to talent development, Ethics, integrity and Diversity
* There are multiple options for branching out and tackling projects from different domains
* Very good benefits"
"6672","Nice environment where you can create friends. Company provides a lot of perks like good insurance and work flexibility"
"6673","Freedom to Work and express yourself"
"6674","Work culture is just excellent and a lot of fun at workplace."
"6675","Good work life balance, work from home allowed"
"6676","Professionalism, strong work ethics and multicultural environment"
"6677","Good Management Ethics, Wide knowledge."
"6678","Good healthcare benefits for employees and their family."
"6679","Lots of work so you will learn a lot"
"6680","Bonus = 10% du salaire annuel"
"6681","- Work life balance is very good
- World class products in financial industry
- Great culture and policies"
"6682","Great Work/Family balance. Great people."
"6683","While working in this company, I had chances to attend many courses that they created to develop soft skills for their employees. The colleagues are also very professionals. Great benefit for employees"
"6684","If you have the interest in the job (scope) that you are in, you won't find it hard to find help and guidance. Very helpful colleagues. Better than average office environment."
"6685","Worklife Balance is very good"
"6686","Great company culture. Very inclusive and focus on diversity 
Work life balance is valued and expected
Wonderful peers and great benefits
Market place leader and always developing new solutions"
"6687","Mostly day shift jobs. Good for account background candidates."
"6688","Very good Work life balance"
"6689","Competitive benefit package, work-life balance, free training and workshops"
"6690","Incentivo à inovação, plataformas para adquirir conhecimento, incentivo ao desenvolvimento pessoal, contato com as melhores práticas do mercado técnico"
"6691","Overall there are some nice employee benefits, many teams have flexibility in working from home/flexible hours, and they have a really good parental leave policy.  I appreciate the freedom I have in my roll, salary is competitive, and I enjoy my free turkey on Thanksgiving!"
"6692","God pay, work from home, good incentives"
"6693","TR is an  excellent employer and the team is great."
"6694","It has a good working environment, Job Stability and provides good growth opportunities for your personal career."
"6695","lots and lots of opportunities to grow as a professional and build your portfolio of valuable experiences"
"6696","Good culture and work life balance"
"6697","Good work life balance, ethical company, good reputation in industries it serves.  Good benefits.  Executives tend to set reasonable goals.   Building meaningful products, and committed to obeying the law.  Transparent."
"6698","Great people, culture. Pay for performance,"
"6699","Oferece salario relativamente superior ao mercado. Tem uma estrutura boa para trabalho, com investimentos alto em infraestrutura o que proporciona comodidade para os trabalhadores. Possui benefícios atrativos como plano de saúde, participação de lucro, etc. A empresa possui capital para negociar contratações, por isso negocie bem para cima sua contratação porque não haverá qualquer reajuste depois de contratado."
"6700","diverse company and multiple locations"
"6701","Flexible, pay is good,  culture and values"
"6702","great work life balance. Flexible timings,managers do not micro manage"
"6703","Good Work Culture, Interesting Projects, Free Transport"
"6704","Very nice and professional working environment"
"6705","Empresa multinacional que oferece excelente aprendizado. Como jornalistas, temos acesso a eventos e pautas importantes e somos sempre incluídos nos principais temas mesmo não tendo um cargo senior."
"6706","Immediate managers are good.
Work/life balance is good"
"6707","Flexible with time off
Perks on Eagan, MN campus"
"6708","Pro-employee environment, social consciousness, top notch colleagues, salary and benefits,"
"6709","Very professional, opportunities are plenty"
"6710","Employee friendly environment."
"6711","Good environment,Career Opportunities,Work/Life Balance,Senior Management
,Culture & Values"
"6712","Flexibility  is good which is why majority stay back here"
"6713","Nothing will change unless Nadim is kicked out."
"6714","Great work life balance
Plenty of resources to learn new skills"
"6715","Best place to work, friendly envoirnment"
"6716","Good culture and learning. Nice project in Fintech"
"6717","Relatively stable environment and plenty of opportunity to advance."
"6718","Great company to work for, great talented people from all over the world in one office. Very professional and well structured organization.  Good redundancy / pension plan"
"6719","It's good company have lot of flexibility."
"6720","Shift timings
Allowance
Transportation
Freedom to use phones"
"6721","Work life balance, employee benefits, great atmosphere"
"6722","Great coworkers and internship program"
"6723","Strong support culture, systems, infrastructure. Many great people. Solid products"
"6724","GOOD Environment TO wORK. Friendly environment"
"6725","Great benefits
Good people
Work life balance"
"6726","Flexible hours, good benefits, casual work environment, great coworkers"
"6727","Work Culture, Employee development, Work life balance, customer focus, collaboration,"
"6728","Very professional company with great solutions, resources and management"
"6729","Some products were once popular but are now falling behind competitors.  Cons now outweigh the pros."
"6730","There are many great people to work with.
Decent salary and benefits if you're in the right department -- a profit center.
Depending on the department, you may have the ability to work from home/remotely."
"6731","Very nice work environment, good life - work balance"
"6732","most people are generally good to work with"
"6733","Produtos que praticamente não tem concorrentes e o mercado deseja adquirir para atender a legislação, o que facilita e muito o processo de vendas."
"6734","Flextime, benefits, team, good collegues"
"6735","A long history of market leading products and domain experts.  Current re-org is changing focus from product to customers and is the right direction."
"6736","Large campus with amenities. Generous vacation policy. Large company with plenty of projects to work on. Culture and values are a priority."
"6737","A very good company to work. Flexible , Challenging,"
"6738","The company encourages women promotions to the extent that it discriminates men and others"
"6739","- People in any project here work for min.of 5 yrs 
- Employee friendly and specially for women"
"6740","Collaboration with coworkers and with different departments.
Moving to Agile development model.
Flexible work schedule."
"6741","- Good people, good technology
- flexible hours"
"6742","Everything looks good in this company"
"6743","Great flexibility, Women friendly, supportive"
"6744","Good pay, transparent processes for employees, excellent benefits."
"6745","Salary, Bonus, Benefits, Good Teams Ethos, Experienced People"
"6746","Great Work Culture
Interesting work which actually can boost your career growth
Colleagues are great to work with"
"6747","Culture is fantastic - wonderful people who believe in what they do and their products. Great work/ life balance. Great benefits. Hours and work expected can be a lot, but not crazy. Lots of emphasis on innovation and coming up with new ideas."
"6748","Great culture great people"
"6749","Flex Hours and work from home. Great culture."
"6750","Great team support and good starting point to learn tax"
"6751","Global company with great work/life balance"
"6752","Excellent benefits
Varied sales roles
Excellent office facilities
Mentoring Programme
Ability to move throughout a very large organisation"
"6753","Friendly, social work environment  with plenty of opportunities to collaborate with colleagues across the business and be involved in fund raising activities and  volunteering for social causes."
"6754","Capacitación continua, cooperación trabajando en equipo."
"6755","Nice environment, top notch technology, very professional, and a good learning experience."
"6756","good benefits, good people, good work life balance"
"6757","Flexibilidad horario, máquina de snack, café gratis, oportunidad para aprender, trabajo con equipo multidisciplinario, home Office, manejo de herramientas corporativas"
"6758","Great company. Great people. Amazing work/life balance. Decent compensation. Good benefits"
"6759","Colleagues are friendly and leadership *can be* great"
"6760","Good to start your career and figure out what you actually want"
"6761","- Good Work life balance
- Flexible timings/Work from home
- Good leave policy"
"6762","TR has good benefits especially parental leave and vacation time."
"6763","good place to work , flexible timing"
"6764","There is a lot of flexibity and autonomy in doing your job."
"6765","Interesting work. People are passionate about what they do."
"6766","You will get to work with great people who are dedicated to their products and helping customers."
"6767","The advantages were quite good, we were treated ok."
"6768","Work Life balance is a huge plus."
"6769","Always new developments, software, services, global teams and lots to learn forward thinking, innovative."
"6770","Work/life balance, Great co workers"
"6771","Stable to work at, Great people,"
"6772","Good benefits competitive pay and good management."
"6773","Good culture and good employees"
"6774","Great content coverage, Great and experienced customer facing colleagues"
"6775","Great location, facilities, people.  Commitment to the company is seriously impressive and the work ethic is second to none."
"6776","I don't want to discuss this as most of the company have almost similar pros."
"6777","Good place to learn new tools
friendly work culture"
"6778","Good retention policy, no hire and fire policy"
"6779","Home office allowed depending on your manager"
"6780","team-players , company culture, fruit days"
"6781","Good start for freshers and college pass outs especially finance."
"6782","- excellent working conditions for single mom with two children working full-time hours
-total flexibility + received additional laptop and screens to for home working environment set-up
-utter care taken to develop me, the employee
-feel appreciated as a human being
-feel that my ideas, thoughts and worries are heard"
"6783","Great experience, opportunities for collaborating with reporters across the world"
"6784","Overall solid company to work for with a variety of benefits.  Good work life balance."
"6785","Lot of learning opportunities, great management"
"6786","flexible schedule, ability to work from home, and work-life balance"
"6787","Flexible timings. Great work life balance"
"6788","good work environment and work life balance"
"6789","3 weeks starting vacation. 
Decent management for the most part.
Internal opportunities for personal advancement.
Tuition reimbursement.
Healthcare is reasonable."
"6790","Good Work culture, personal life and work life balance."
"6791","Good pay.  Great benefits.  Very flexible work/life balance."
"6792","Not many pros at the moment - though TR has a good reputation in the market."
"6793","Good place to work. Work life balance."
"6794","*Good benefits
*Great people to work with
*Ability to work remotely
*Work-life balance is ok"
"6795","Smart and friendly people around
Up to date with technologies
Lots of employee perks
Work life balance
Lot of social activities"
"6796","Clients were fun to work with."
"6797","I worked in the former F&R team (now Refinitiv).  The number one asset they have is the people.  You'll find a camaraderie there that will make you enjoy going to work every day.  If you're a market geek, you'll be communicating and working with some of the largest  financial institutions in the world.  You'll be immersed in the markets in a way that will help you learn the markets from the inside."
"6798","Benefícios, ambiente, pessoas, diversidade, autonomia, oportunidades. Comecei como jovem aprendiz, depois estagiário. Temos chance de crescimento dentro da empresa."
"6799","1. Fixed work hours
2. Cordial work environment
3. Opportunity to explore aligned roles of your choice"
"6800","flexible work hours; good work life balance; transport facilities"
"6801","great money, lots of remote work, really smart individuals and THE industry leader in legal info"
"6802","Decent benefits, nice corporate campus, advancement opportunity"
"6803","Good work life balance, interesting work"
"6804","Better place to work in Thomson Reuters"
"6805","healthy environment and lots of things to learn"
"6806","open, small team, collaboration, global"
"6807","Good environment to learn and grow in knowledge and skills"
"6808","Get your hands on a lot of technology at a large scale, WFH, low-traffic location"
"6809","OK salary and comp plan.   Good work/life balance"
"6810","Diversity, Professional Growth and competitive compensation"
"6811","Diverse workplace, nice benefits, room for progress."
"6812","Bons benefícios, os valores da empresa estão alinhados coom os princípios de integridade e respeito e possui um ambiente de trabalho bastante agradável"
"6813","Great food. Amazing energy. Fashionable outfits."
"6814","Check clears every two weeks"
"6815","Translation of general, political, economic and international news, particulary economic, financial news  
                      Translation of global market reports from English to Turkish                         
                        Fast and accurate translation of snaps into Turkish"
"6816","Management is great
Office has everything you need- cafe, small kitchens, Starbucks, parking, gym, locker room, etc"
"6817","Great place to place to work"
"6818","Job satisfaction. Employment benefits."
"6819","It is a good company with average hikes."
"6820","Great work environment, smart coworkers, good salary"
"6821","Good work life balance and cab facility and Insurance coverage are added advantage"
"6822","Dominant position in marketplace,  uncapped earning potential, incredible support structure"
"6823","The company is viewed as Trustworthy among their customers and peers."
"6824","Employee Friendly and work environment"
"6825","High flexibility
Diverse culture
Corporate values
More annual leaves compared to other companies"
"6826","collegiality and esprit de corps"
"6827","Depends on manager, flexible timings"
"6828","Exposure to lots of new trending technologies."
"6829","Best place to work in Mar del Plata"
"6830","The company is is very community focused."
"6831","Great culture, excellent professionals, a lot of challenges."
"6832","Such a wonderful work place"
"6833","# Good work-life balance
# Great colleagues
# Best line manager"
"6834","great culture and great people. good company to work for"
"6835","Large Company Perks
Good life/work balance
Quality Products
Smart People"
"6836","Great brand, fun to leave."
"6837","Empresa multinacional, bem estruturada com bastante suporte ao aprendizado e um bom ambiente de trabalho. Possui várias salas para reuniões e geralmente sempre tentam utilizar metodologias ágeis para atingir seus objetivos."
"6838","Flexibilidade de Horário, ambiente agradável, equipe interessada em ajudar, colegas de trabalho, escritório bem localizado, uso de notebooks"
"6839","There is a great opportunity to develop your skills, a lot of training if you are new to the digital space,  good incentive programs and compensation.  Very dynamic and exciting role for a professional who is  passionate, driven, disciplined, high ethical standards and who wants to grow in a company."
"6840","this is the best place to work"
"6841","supporting team
leaves
work life balance
salary hikes"
"6842","Middle management is horrible and fovour selected people"
"6843","Good international environment to work"
"6844","Reuters is one of the best new agencies you can work with since they're pretty much the oldest and the most trusted in the business."
"6845","Great company to work for"
"6846","Inspiring long-term projects and chance to cover global, under-reported news. 
Editors have impressive experience and real passion for their beats. 
Friendly and international employees"
"6847","work life balance, learning new technologies"
"6848","- They compensate interns with generous allowances.
- The management is relatively not strict.
- The work entrusted to interns is almost similar to that of the regular employees.
- Thomson Reuters is considered as a good company in the country, so it is a great addition to one's CV."
"6849","Global Organization, Inclusive, Global Tax SaaS, Great career progression"
"6850","Flexibility, work from home, benefits"
"6851","Great staff and work-life balance. Taught me skills I would never find anywhere else."
"6852","Work life balance. 
WFH option is also there."
"6853","Without a doubt, the best coworkers I have ever worked with. Everyone is thoughtful, funny, supportive, and caring. There is no competition--everyone tries to help everyone else for the best possible outcome."
"6854","The people- hardest working folks I've ever worked with, always enjoyed the people I worked with."
"6855","Benefícios, empresa reconhecida no mercado, empresa reconhecida mundialmente, ambiente criativo, reconhecimento profissional, horário flexível"
"6856","Good salary, good benefits, reasonable working hours most of the time."
"6857","Nice infastructure, good geographic location"
"6858","Interesting work
learning new skills daily"
"6859","Benefits, Culture, Pay, Bonus, Flexiablity & the People. Amenities... my favorite Caribou in the twin cities, clinic and convienence store available."
"6860","Focus on not just work but employee development in current role. Great work place to begin career."
"6861","Nothing. The company has been gutted."
"6862","Very good work environment and friendly people"
"6863","Work Environment and peace of mind"
"6864","Best news organization to work"
"6865","Buen clima de trabajo. Muy buenos compañeros. Estimaciones acordes."
"6866","Large company, global options, decent perks, good locations,  share options are useful and allow a personal investment in the company"
"6867","good working environment, cooperative staff and teams, inter-team coordination and training"
"6868","Es una multinacional muy conocida, de renombre, la gerencia está cerca del empleado constantemente y te dan la posibilidad de plantear cualquier tipo de tema."
"6869","Benefits, good work-life balance, great team"
"6870","Vacaciones y flexibilidad principalmente despues cosas menores sin relevancia alguna que merezcan ser ampliadas o descriptas de alguna forma"
"6871","Money opportunities
Sundays off
No late nights or early mornings"
"6872","Salário e benefícios são excelentes. A empresa como um todo é muito boa e possui uma política bastante coerente com uma multinacional. Há, no geral, uma boa gestão e plano de carreira."
"6873","Challenging work, great people, fair compensation."
"6874","Refinitiv has a relatively blank slate without public company obligations as the new private Blackstone-majority-owned version of what was Thomson Reuters Financial & Risk. Remains to be seen what they do with it."
"6875","ambiente laboral, prestaciones, cultura a favor del work balance life"
"6876","Good people and flexible work policies"
"6877","My particular team were great to work with. Good manager, fun team."
"6878","Work life balance
Flexible 
Growing company
opportunities for growth"
"6879","Work life balance, work culture"
"6880","diverse, great culture, nurtures people, laid-back, great benefits, work-life balance"
"6881","Supportive management, able to work independently without micro management."
"6882","Good perspectives, interesting challenges, good compensation"
"6883","- Great place to build your knowledge in Finance
- Wide pay gap favors those who can negotiate well
- Clothing and transportation allowance, medical reimbursement, and retirement benefits
- Provides 24hr transport services to employees
- Great HR and Finance team
- Parallel movement to other role/department is possible"
"6884","The management overall was great.  They really do care about their employees at TR."
"6885","Good work life balance. Good people. Good company reputation. Overseas opportunity. Not too bad pay. Learning opportunity. Good company name in resume"
"6886","Culture, Management, friendly colleagues, growth opportunities"
"6887","Good company with careness to the employees."
"6888","Get to work remotely and my co workers great!"
"6889","Good work life balance
Good middle management"
"6890","Learning and development. Access to a lot of programs to learn. Nice colleagues."
"6891","nice company to work...good environment"
"6892","Great work environment with challenging work. Relaxed atmosphere that is diverse."
"6893","always learning, cutting edge technology"
"6894","people, rate of pay, opportunities to progress, flexible working"
"6895","Flexible work environment for staff"
"6896","Good salary and benefits. Home working."
"6897","Good team to work with"
"6898","La gente y el aprendisaje en los primeros años. Fue mi primer trabajo y creci mucho ahi gracias a los profesionales que estuvieron conmigo desde un principio"
"6899","Teletravail
Horaire souple
Bon salaire
Ambiance décontractée
Dev intéréssant"
"6900","Great benefits,  family friendly,  forward thinking"
"6901","nice team and good work-life balance"
"6902","Salary and Benefits Package
Ability to work with a good level of Autonomy
Large global projects to work on"
"6903","The work life balance is good"
"6904","No Pressure, Nice IJP oprtions, good learning Oppurtnities"
"6905","Working Women employees friendly office."
"6906","Good pay.  Excellent benefits.  Eagan campus has many extras.  Supportive of working parents."
"6907","Felixble working style, can choose to work from home or shift; wonderful company culture;"
"6908","Great work life balance, empowered by leadership to make decisions at a low level."
"6909","The smaller teams of journalists are level headed, humble and easy to work with."
"6910","Great culture, Good work life balance"
"6911","Reasonable hours, reasonable pay.  Easy commute."
"6912","industry standard benefit."
"6913","If you're tired of the 9-5 grind, TR is perfect for you. Most of my coworkers get to work from home with the option of coming into our satellite office when you need some facetime with people. You get PTO, sick and even volunteer days. Awesome company."
"6914","Average place to work and fairly flexible with hours."
"6915","Very good Work life balance
Very good Yearly performance review 
Good Learning"
"6916","bonus, leaves, allowances, wfh ,"
"6917","salary, environment, work life balance"
"6918","Plenty of room for growth"
"6919","Very good Work life balance"
"6920","Good atmosphere, certification possibilities (depends on teams), great people, high work ethic."
"6921","Insurance from day one. Vacation from day one. Decent 401k match and vesting schedule"
"6922","Vacation is good compared to other companies."
"6923","Best place to work in hyd"
"6924","Amazing work-life balance, vacation time, and maternity leave. Amazing employees who will do anything to help you."
"6925","Awesome culture with a lot of opportunities for employee engagement and networking."
"6926","Depends on where you work it is OK culture."
"6927","Great customer focused organization with huge future vision."
"6928","Friendly work place, positive career progression for women"
"6929","Working here you have a good opportunity to discover your strengths and autonomy to build new processes."
"6930","Ambiente multinacional em que se pode buscar novos contatos e conhecimentos, possui um estrutura de e -learning excelente. O ambiente eh descontraído."
"6931","Great managers
Benefits
Take breaks anytime
Discounted stocks
Job function are accurate"
"6932","Very team oriented company who values their employees and foster learning."
"6933","Work life balance, cab, pressure is less"
"6934","I worked as a senior developer. The atmosphere was relaxing and the work was challenging enough. The company also encouraged collaboration between teams which was really good."
"6935","A empresa tem uma cultura muito interessante e um time muito coeso. É bom participar dos desafios diários que empresa proporciona e também bastante motivante."
"6936","Great company to work with.
Good people."
"6937","Os colaboradores (tirando a gerência) são ótimos. Um ajuda o outro. Dedicados. O ambiente é equilibrado e divertido. A localização do escritório é ótima."
"6938","work life balance
no pressure
average salary"
"6939","Interessantes Umfeld und Kunden mit abwechslunsgreicher Tätigkeit."
"6940","Knowledge-based company
good for both Freshers, seniors"
"6941","Took advantage of my legal background"
"6942","Flexible working hours, fringe benefits OK"
"6943","Ambiente bom, com pessoas agradáveis, gestoras ensinam bem, é um local ótimo para aprendizado, ótimo para colocar a teoria em pratica e ajudar a desenvolvimento profissional"
"6944","Flexible working
Great teams to work with
Pay ok
Good benefits"
"6945","Culture and environment,  you can do what you want, many opportunities"
"6946","One of the best organization,I have worked ..you have lot of flexibility and very friendly and encouraging management.."
"6947","Web designer trainee
Web designer trainee"
"6948","Great opportunities, smart people, if you take charge of your career you can move across the company and find a great fit"
"6949","Work life balance
Good team
learning depends on the project and team u r going in"
"6950","work life balance, learning opportunities, no hierarchy, flexible working hours, work from home"
"6951","The company is stable and the employee benefits int he company are good"
"6952","work life balance technology innovative"
"6953","good place to work nice"
"6954","Nice people, diverse business and a great work life balance. I hear that parental leave is one of the best in the industry and i know that bonuses are good."
"6955","Muy buen clima laboral, excelentes profesionales y compañerismo. Existe la posibilidad de desarrollarse y trabajar con nuevas tecnologías. Oficinas en el centro de la ciudad"
"6956","the interaction with the wide team across the world. Relatively good salaries if you are a performer"
"6957","Benefits are decent, pay lower than most companies"
"6958","Wonderful flexibility and a great culture. Perfect if you need a good work-life balance."
"6959","Work from Home
Good Technology Stack
Good location"
"6960","Empresa excelente, vários benefícios, salários pagos em dia, treinamento constante, não tenho o que falar de ruim. Aconselho a todos tentarem uma vaga na Thomson."
"6961","Flexibilidad en los horarios laborables. Trabajo dinámico no monótono siempre enfocado en el desarrollo profesional. Hay un buen ambiente laboral"
"6962","Benefícios compatíveis com o do mercado e ginástica laboral. Na minha opinião os pontos positivos são bem poucos, perto dos negativos. Foi uma grande decepção!"
"6963","Talented group of passionate and smart people"
"6964","Great company to work . Offers lots of flexibility and very employee friendly. Stress free environment . Open culture"
"6965","Good benefits and some great people"
"6966","The place looks neat 
free coffee and"
"6967","work life balance was good"
"6968","Great People, Great Culture, support for long term  development"
"6969","Great work life balance and ability to take pto"
"6970","Family friendly lower level management"
"6971","Once you're in you can move up easily"
"6972","There are no pros at this company"
"6973","- versatile functions, heavily client-facing, opportunities to learn a lot about the financial markets domain, very comfortable working environment"
"6974","Ambiente de trabalho muito saudável e agregador. Times costumam ser receptivos aos novos entrantes, além de oferecerem amplo suporte as atividades."
"6975","stock, 401K matching, Charity matching"
"6976","Buen clima de trabajo en general. Genera una base de conocimientos para los empleados muy positiva. Buen sueldo acorde a trabajo realizado. Cuenta con capacitaciones por parte de la empresa respecto a productos que comercializamos."
"6977","Good staff, managers and team is friendly, free cabs and lunch budget for employees and party fund which involves lots of socialising."
"6978","Good people in the company"
"6979","Great place to learn things about global financial market, AKA the training center for the industry."
"6980","Good work-life balance, Employees' needs are well looked after"
"6981","Ambiente descontraído. Ótimas pessoas. Trabalho dinâmico com muito aprendizado. Contato com o outros países , estimulando o aprendizado em línguas e regras de negócio"
"6982","Decent pay, work from Home, nice peoplw"
"6983","Community-based company with a world wide foot print"
"6984","Work life balance, relationship with employees."
"6985","Good place to work if you want a stable work culture"
"6986","Friendly, easy place to work"
"6987","nice environment, nice colleague and nice Tuesday fruits day"
"6988","A good company overall.  They tend to stay current and competitive in their technology.  That, and the size of the company, affords lots of opportunity to grow and move into other areas - as long as you keep yourself current and competitive.  Overall, the benefits are good and also competitive with most other corporations."
"6989","Great benefits with 15% matching provident fund
Diversify line of business including tax and accounting, financial services, legal and science divisions"
"6990","Clima agradável, oportunidades de aprendizado, gestão próxima, autonomia e trabalho em equipe. Tecnologia e informações atuais sobre o mundo. Equipe global e contato com outras localidades."
"6991","Interesting work; nice co-workers; decent work-life balance."
"6992","Amazing work life balance.
Great career opportunities 
Excellent management"
"6993","Great benefits, and great diversity and inclusion initiatives."
"6994","As pessoas, elas tem vontade de fazer acontecer, são empenhadas e dedicadas, apesar das condições da empresa. Em grande parte são profissionais reconhecidos no mercado por seu conhecimento do negócio."
"6995","Empresa escuta seus funcionários, os superiores fazem uma excelente gestão sendo assim tornando um local ideal para trabalhar"
"6996","- excellent compensations & benefits
- excellent work environment
- growth opportunities"
"6997","Oferece frutas todos os dias apra os colaboradores, ginástica laboral, estação de trabalho e computadores muito bons e projetos desafiadores."
"6998","Good people for the most part."
"6999","There is definitely a family-focused culture and terrific work-life balance throughout organization."
"7000","Work-balance, ability to move up from entry-level positions,  job stability in most departments,  smart colleagues, and great company for college graduates"
"7001","Good place to work with. You can learn a lot from work."
"7002","Good work culture, great brand image and huge company"
"7003","- A lot of smart and friendly people
- Flexible work from home policy
- Can move around internally
- Work and life balance taken seriously"
"7004","Diversity, work-life balance, benefits, salary, casual environment."
"7005","Good salary and working from home."
"7006","reputed company, strong network"
"7007","Good work life balance over here."
"7008","Good company to work for freshers and learn things"
"7009","Caribou coffee on site, free parking lot"
"7010","Very bright, driven employees who were capable and able to perform their jobs well."
"7011","Amazing work culture, the people make this organisation a good place to work."
