All reviews for S&P Global Platts as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Platts
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5694015.htm, ,2015-01-14, , , ,Yes,More than 3 years,Full-time,1.0,1.0,1.0,1.0,2.0,1.0,Staying the Same,No,Disapprove,Service sells itself as clients need benchmark for their trades,"Company run by administrators hiding behind procedures, intranet and email communication. Complete lack of leadership where commodity based structure is hindering growth.",Doug you should take a hard long look under the Platts bonnet as a major structural overhaul is in dire need. failure to do that and I doubt you'll get your pound of flesh.,Don't bother you'll waste your time there, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5395453.htm,Senior Analyst,2014-11-17,Croydon,England,UK,Yes,More than a year,Full-time,2.0,2.0,4.0,3.0,3.0,3.0,Staying the Same,No,No Opinion,To increase exposure to oil and gas,Almost all the IT is outsourced,Innovate and build scalable systems,Short and interesting, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5134798.htm,Sales,2014-10-09,Denver,Colorado,US,Yes,More than 3 years,Full-time,1.0,1.0,2.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,Great clients - Nothing to do with Platts,"We are told avoid using the words like we have a monopoly on contracts because we do.  If clients don't pay for extra users and higher prices, cut them off.  They will come running back to you and pay what you tell them.  No money for travel, inept and divisive management though we are firing (reassigning two of the top guys this week).  Customers will hate you for the forced business practices.",Run your firm fairly.  Don't lead by intimidation. Pay your people a living wage. Worked here for years and made less every year. Over 1/2 of our group have resigned and started competing firms.,Great products - unethical sales practices encouraged by inept management, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5127761.htm, ,2014-10-08, , , ,No, ,Full-time,4.0,3.0,3.0,3.0,4.0,4.0,Staying the Same,Yes,No Opinion,"This is a great place for working parents - even though their maternity and paternity leave is the standard 6 weeks, the culture promotes a flexible work schedule, allowing people to attend doctors appointments, day care visits, etc. as needed. Outside of editorial, roles aren't constantly tied to the office, and the IT infrastructure allows people to work from home if you have the right relationship with your manager. Coming from the non-editorial side, sales and marketing generally gets to travel a good amount, also.  Colleagues are generally nice and professional, which I'd rank as better than average in relation to other work places I've experienced.","Like everywhere else, there are politics.  Even though the headquarters is in NYC, the power base has shifted to London, making it more difficult for those working outside those offices to get the exposure needed to move up in their career.  They have an excellent on-boarding process, but their training consists of old training modules - you would definitely have to be a proactive learner here.","The CEO is pretty much absent outside of ""writing"" letters and recording videos about the earnings. Platts is led by a group of general managers (one per commodity group), which have varied styles of leadership and communication. It has its positives but also fosters internal competition for resources and power struggles.",A mixed bag of opportunities, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW4877972.htm,Senior Analyst,2014-08-30,Singapore, ,Singapore,Yes, ,Full-time,3.0,3.0,2.0,2.0,2.0,3.0,Staying the Same,No,No Opinion,"Growing market, you can develop your professional skills with challenging environment.","Little internal knowledge, you need to explore the ways which have not been discovered. It is good but also stressful. Less work and life balance.", ,"Good place to challenge your skills, knowledge and leadership", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW4370221.htm, ,2014-06-09, , , ,Yes, , ,3.0,2.0,3.0,2.0,5.0,3.0,Staying the Same,Yes,Disapprove,"People are experts at what they do, very helpful in making you the best contributor you can be.","Compensation is not entirely controlled by your boss. The adage goes if you want to make a lot more money at Platts, you need to leave and then come back. Looks like they want to move most jobs to Houston which has left many DC-based employees discouraged.",Be more straightforward about strategic plans with employees.,Great co-workers, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW4155957.htm,Manager,2014-05-01,New York,New York State,US,No,More than 5 years,Full-time,4.0,3.0,3.0,3.0,3.0,3.0,Getting Better,Yes,Approve,"•	Surround by great talent
•	Corporate provides great in-house training 
•	Its a great learning & working experience
•	Never a dull moment – exciting experiences 
•	Flexible with working from home when needed
•	Valuable experience  - “If you make it at Platts , you can make it anywhere”","•	Politics (before HR & Finance were controlling things have changed) 
•	Change takes forever
•	UK employees think they are better than you
•	Taste of Corporate America – Cut throat (but prepares you for next opportunity)", ,The School of Hard Knox ..., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3992082.htm, ,2014-04-02,Singapore, ,Singapore,Yes,More than a year,Full-time,3.0,3.0,4.0,3.0,3.0,2.0, ,No,Approve,There is good opportunity to learn the workings of the oil industry. Fast-paced and challenging work environment which is very satisfying. Great office location in Singapore.,People are sometimes the most challenging to deal with at Platts. Lack of managerial skills with some managers shirking responsibilities. Holiday benefits are extremely meagre.,It would be nice if management paid more attention to make sure new entrants are not made to feel like an outsider. Also a big plus would be to increase holiday benefits which would particularly benefit parents with young children and enable them to work more effectively and efficiently.,Steep learning curve, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3925770.htm,Editorial,2014-03-24, , , ,Yes,More than 5 years,Full-time,4.0,3.0,5.0,5.0,4.0,4.0,Staying the Same,Yes,Approve,"The company has an excellent industry reputation, fantastic benefits, very fair pay scale, and great immediate supervisors. Constant training programs offered, company very cognizant of work-life balance.","Because it's part of a very large company, the inherent bureaucracy can get in the way of daily work activities. Not a constant problem, more of an annoyance.", ,Company trying to adjust/adapt to its role as the Big Dog for its parent company., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3904436.htm, ,2014-03-20,Denver,Colorado,US,No,More than 3 years,Full-time,3.0,2.0,3.0,2.0,4.0,3.0,Getting Worse,Yes,No Opinion,"Market leader in energy pricing assessments. Great way to get learn the ropes in energy pricing and gain expertise and contact. Outstanding benefits for employees, and interesting internal programs to reward high achievers.","Limited headroom for growth. Promotions difficult regardless of performance. Whatever your initial start compensation is, will be difficult to move up significantly without changing position. And often changing position will require you to move to an entirely new office. If you are not an editor, you will be treated like a second string player. Company is completely unwilling to consider any new ideas that are changes to their business model.", ,"Great Fortune 500 Company, but as inflexible as that would imply", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3853641.htm,Sales,2014-03-11,London,England,UK,No,More than 3 years, ,1.0,2.0,2.0,1.0,2.0,2.0,Getting Better, ,Disapprove,Many talented and decent employees in the rank and file.  Great place to grow your network in this niche industry.,President and the HR head have a hidden agenda. Many ask if the tail wags the dog. Soon they will be in London oh joy,"The staff is on to the dysfunction, and if things do not change, good people will continue to leave",Everyone's expendable, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3795891.htm,Product Manager,2014-03-02,Singapore, ,Singapore,Yes,More than 3 years,Full-time,3.0,2.0,3.0,3.0,4.0,3.0,Staying the Same,No,Approve,"Good exposure to the market
Opportunities to make lots of Industry contacts
Monopolistic nature of business (its an advantage.. although not the best reason to work there)
Opportunity to work in a truly international environment","Looks flexible from outside.. but its not that easy to change into different roles.
Singapore has a very poor number of casual leaves as compared to other offices.. 
policies are not standardised
Very political working environment, specially sales
Not a very good reputation in customers minds. They think its a necessary evil","give training to new employees
make them feel as a part of 'family' and not as an outsider
whoever has stayed in the company for more than a certain number of years.. is pretty arrogant. Dont know why.. specially sales and editorial (that makes it the biggest chunk)",Not the best mid-career platform, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3779012.htm, ,2014-02-27, , , ,No, , ,2.0,2.0,2.0,2.0,4.0,2.0,Getting Better,Yes,No Opinion,generally good immediate team camaraderie,poor corporate culture.  disgruntled long term staff,Focus on staff,Less than expected, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3669133.htm,Editorial,2014-02-09, , , ,No,More than 10 years,Full-time,4.0,1.0,4.0,1.0,4.0,3.0, ,Yes,No Opinion,"Competitive salaries, benefits, vacations and holidays. Possible flextime and telecommuting options.",US editorial positions are being cut. You could hold a position for years and be laid off at any time., ,Shifting away from editors, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3523501.htm,General,2014-01-12,Singapore, ,Singapore,No,More than a year,Full-time,3.0,2.0,3.0,2.0,3.0,1.0,Getting Better,No,No Opinion,Company is the leader in its industry. Nice office. Competitive starting salary. Strong management at the very top.,Unenlightened managers who might not be fully knowledgeable on daily job details. A cut-throat environment is nurtured. Middle level managers not fully knowledgeable,Create a less cut-throat work environment,Too much office politics, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3438230.htm,Sales,2013-12-19,Singapore, ,Singapore,No,More than a year,Full-time,3.0,3.0,4.0,1.0,2.0,1.0,Staying the Same,No,No Opinion,"Good salary for sales people
Nice office
Good place to learn if you are starting up
Sales revenues are good","Mediocre salary and bonuses for the journalists
Huge amount of office politics
Not well liked in the market",Good luck!,It used to be a nice place to work..., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW3054344.htm,Reporter,2013-09-15,Singapore, ,Singapore,No,More than 3 years,Full-time,3.0,1.0,3.0,3.0,2.0,2.0,Staying the Same,No,No Opinion,"The company matches the pay of oil broking companies to discourage their reporters from moving out into the industry. And it works as most of my ex-colleagues who are smart enough to qualify working in a trading house were dissuaded by the pay cut from jumping onto a trade support role. 

Loads of opportunity to network and travel or to speak in conferences. 

You also learn a lot from the sources in the industry and also from the Managing Editors/seniors who can be knowledgeable. This is the case in Singapore at least. 

I think the most valuable for me is learning about the energy pricing, trade flows, economics, and other factors that energy traders care about the most.

A major pro is that, by conducting analysis, primary research and due diligence, reporters generate relevant content and it's not something insubstantial - there's a reason why analysts and brokers copy these articles in their internal reports after all. Information gathering is a relevant skill and is one thing that the industry sadly overlooks when they see a Platts reporter. 

The managers are encouraging and nurturing, and will ensure that you get the proper training before you represent the company in the industry.

The job is not for the faint-hearted and is thus a good character-building experience - you can encounter objections (sometimes nasty confrontations) on your price assessments.","As a reporter, it was tough for my hard work to be appreciated by the industry if the pricing methodology is somewhat flawed - not that there's a viable or robust substitute in the first place anyway.

There's also a growing lack of confidence from external sources on the quality of reporters who have become complacent after benchmark status of their product has been fully established.

The learning curve can be truncated by the nature of the market you're covering. Sources share information in so far as it benefits them. In some (or most?) markets, opacity is money and this is the case where there's limited opportunity for learning. 

It is a news organization and so (1) it can be very stressful on certain days when something major happens, and (2) relationships within are the core and the people who are not necessarily capable but are good in talking BS and sucking up to management can get very very far. As with huge organizations, relationships are key and the politics can be bad. 

Turnover is high (at least in Singapore) because a lot of recruits who are not necessarily with journalistic background/flair wish to join, or are probably even better within the commercial world instead of writing news.

It can become a bit dull to write about the record high price in three months and other irrelevant news angling for the sake of hitting a news target in a week. Anyone who didn't aim to be a journalist can be quickly dissatisfied.","Do not misrepresent the job like it's a stepping stone to the trading world - because it is not. Given the environment, it is really more of a reportorial/news writing job than market analysis to its very core.",Good in the long run only if you want a career in journalism, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW2501056.htm, ,2013-03-25,Singapore, ,Singapore,No, ,Full-time,3.0,3.0,5.0,1.0,1.0,1.0,Staying the Same,No,No Opinion,Awesome remuneration and it definitely opened doors for me after I left.,"Extremely political place to work in. I have never seen this in any other MNCs I have worked for. HR was totally hands-off when I highlighted certain concerns, including unfair treatment by my line manager before I left.","upper management should take note about what is happening on the ground, harassment, unfair treatment by line manager, unethical practice etc. All these breed anything but productivity.",Fantastic salary and a very good brand name that opens doors., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW2460737.htm,Editorial,2013-03-13,New York,New York State,US,Yes,More than 5 years,Full-time,3.0,3.0,3.0,1.0,4.0,4.0,Staying the Same,Yes,Disapprove,Some very smart people...learned a great deal,Too many chiefs not enough indians,stop adding layers of management to increase efficiency,Meh..its got potential, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW2315321.htm,Field Marketer,2013-01-26,Houston,Texas,US,Yes,More than a year,Full-time,2.0,1.0,1.0,2.0,1.0,1.0,Staying the Same,No,Approve,"Opportunity for international travel, managers spend a lot of money on team building team events, good place to get your feet wet if you are just out of college, exciting to work here because company is growing quickly","Management is top heavy and several key managers are ineffective, general lack of respect towards employees, no work-life balance, organization is flat so it's difficult to move up  (lateral moves are diffificult, too, due to different office locations), salary is low compared to market, inadequate training (esp. for new employees), ineffective processes make work cumbersome/frustrating (employees work harder not smarter), HR seems to only support managers (and several managers lack integrity), good talent is lacking, lots of employee turnover due to low morale, and products/price assessments are only average and over-priced (not a good business model).","Hire talent who can deal with a company growing quickly, work with different people, and empower employees. Get rid of managers who lack integrity as this contributes to the low morale and high turn over within Platts.",Not a good place to work, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW2047804.htm,Sales,2012-10-14, , , ,Yes,More than 5 years,Full-time,4.0,4.0,4.0,5.0,4.0,3.0,Getting Better,Yes,Approve,Platts has great leadership that seeks opportunities for the company to grow and succeed. The company is very profitable.,Too often it lays off all salespeople and requires them to re-interview for a job. Not all staff is rehired. It also doesn't provide important tools to get the job done correctly.,Provide your staff with the tools they need and see how much more profitable the company could become.,"Overall, a very good company to work for..", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW1999666.htm, ,2012-09-28, , , ,No, , ,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Learn a great deal
Low stress environment",Pay is substantially below market.,You'll attract more knowledgeable people with more attracted talent,Learned a great deal, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW1808841.htm, ,2012-08-04, , , ,Yes, , ,2.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Pricing development, travel, work life balance if you don't want to progress. International mix and growth of company due to strong oil group and data, exchange needs.","Mixed quality product, lack of priority, management slow and heavy. Opportunities restrained by this. Salary uncompetitive versus industry, client base, and reuters, bloomberg", ,"Bureaucratic and mix of abilties, complacent, poor pay recognition for top performers", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW1213727.htm, ,2011-11-24, , , ,Yes, , ,1.0,1.0,1.5,1.0,4.0,0.0, ,No,Disapprove,"the brand is well known and in some areas, like editorial, it can provide a stepping stone into the trading business. 
There is great flexibility in some roles for remote working as needed. And there are some really good people in the middle levels as well as some very smart people - again mostly in the middle levels. The higher up you go the less trustworthy and less knowledgeable they are about the industry.","HR department has too much power and is ineffective. The head of HR is known as the DeMotivator for good reasons.  
Apart from a couple of exceptions, the management team is filled with folks with MBAs with nice smiles who will lie and cheat to get ahead but have no genuine business sense and certainly no communication or leadership skills.",Spend less time stabbing one another in the back and focus on real leadership. Put some people in charge that really understands the industry instead yet more S&P cronies.,a business that keeps growing in spite of the leadership, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW1057538.htm, ,2011-08-10, , , ,Yes, , ,2.0,4.0,3.0,1.0,1.0,0.0, ,No,Approve,Competitive salary and opportunities for travel. The company provides ample opportunities for growth within and movement across regions. It also recognises talent well.,"Incompetent management and slow decison making. In certain departments, it tends to be more a case of promoting those who speak more than do.",Perhaps a two-way feedback should be introduced so that employees have a chance to provide feedback on their direct managers to those in higher management.,mediocre, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW1001936.htm,McGraw-Hill Editorial,2011-06-30, , , ,No, , ,4.0,2.0,4.0,2.0,2.0,0.0, , ,No Opinion,A good compensation package and easy going working environment,Very difficult to get promotion,Be more transparent with reviews and performance appraisal,Not a great deal to learn, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW984987.htm,Business Development Manager,2011-06-16,London,England,UK,Yes, , ,4.0,3.5,3.0,4.0,4.0,0.0, ,Yes,Approve,"Platts offers a multicultural work environment. The best part of Platts is its employees.  It is a great team of talented, hard-working people.  I am very happy and pround to be part of it.","1. The onboarding process is not easy.  When I first joined in 2007, there was no proper accompanied onboarding process.  Since 2009-2010, Platts has made a real effort to improve in this area.
2. Platts is not best at communicating/implementing changes.", ,McGraw-Hill - Platts is a good place to work.  Great talented people and a very good atmosphere overall., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW720091.htm,Research Analyst,2010-11-19,Boulder,Colorado,US,No, , ,3.0,3.0,3.0,3.0,3.0,0.0, , ,No Opinion,Friendly environment with friendly people. Interesting projects with ability to contribute in a way that you find interesting. Name recognition within energy industry.,Managers are not very concerned with making it an interesting place to work.  Some coworkers are not as sharp as you would expect them to be.,Make an effort to attract a more diverse group of people. Try to place more extroverted people in managerial positions.,"Not Terrible, Not Great Either", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW400386.htm,Research Analyst,2010-02-15,Westminster,Colorado,US,Yes, , ,3.0,2.0,4.0,4.0,5.0,0.0, , ,Approve,"Great place to start.  If you like coding and data work, this is a great place to learn.  They will teach you a lot, and this job will look great on a resume for future jobs in this line of work.  Very nice office.  Other employees are very nice and very laid back.","This is a very specific line of work.  If you don't like this sort of thing, then this will likely not give you much experience in other types of work. 

Unless you get a new position, you will not get a promotion or raise.  No matter how much extra work and responsibility you take on, you will not get anything unless you interview for a new position in the company.","Maybe take more more care of your employees.  There is a general feeling that no matter what you do, it will not be recognized.",Great Entry Level Job, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW356657.htm, ,2010-01-05, , , ,Yes, , ,4.0,4.0,4.0,4.0,4.0,0.0, ,Yes,Approve,"The energy information services industry is doing well in a down market.
The company is growing.",It's part of a larger corporation that has parts of the business that aren't doing as well as Platts.,Keep striving to break the mould of the old way of doing business.,A great place to work., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW289804.htm,Senior Analyst,2009-09-23, , , ,Yes, , ,4.0,3.0,2.5,3.0,4.0,0.0, ,Yes,Approve,"Good people, lots of opportunities to learn the different commodity verticles via online learning.",Need more inter-group and intra-group communication in order to optimize Platts performance as a company.,Give your good employees more actual opportunities to advance - at the moment it's just lipservice.,"Good place to work.  Be prepared for a slightly bureaucratic, oppressive environment.", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW122919.htm,Manager,2008-11-25,Boulder,Colorado,US,No, , ,2.0,3.0,3.5,1.0,2.5,0.0, ,No,Disapprove,Competent co-workers and middle management.,"Management is consumed with politics and personal ambition.  MBAs from ""the right school"" are hired with very little regard to their real world knowledge and people skills.  Senior management (presidential, vice presidential) hires people that reflect their beliefs and styles--thereby creating a thoroughly stifling environment for those not cut from the same cloth.  Annually, corporate HR becomes sold on some really inane motivational, productivity improving schemes that waste more time than not; they're complex, poorly understood, totally ineffective... need we say more.  The preceding speaks to a corporate culture where managerial arrogance is only exceeded by how out of touch they are.","Break the mold, find out-of-the-box thinkers, and quit kidding yourselves that rotating senior management among the franchises is effective.","Lot's of potential, great people, dismal management philosophy!", 
