All reviews for S&P Global Market Intelligence as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Market Intelligence
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19168852.htm, ,2018-02-09, , , ,Yes, ,Full-time,4.0,4.0,4.0,4.0,5.0,5.0,Getting Better,Yes,Approve,Opportunity for those that take initiative,Business asks a lot of the technology teams, ,Rise to the Challenge, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19151886.htm,Product Operations Analyst,2018-02-08,Asia,Negros Occidental,Philippines,Yes,More than a year,Full-time,4.0,4.0,5.0,2.0,2.0,4.0,Getting Better,Yes,No Opinion,"We are able to work with multiple teams within the organization and are able to navigate and understand the product well.

Interaction with clients is also a great thing since you get to interact with all levels of employment such as CEOs to associates.","There is always a lot to do. If you are easily overwhelmed, you will have a difficult time managing tasks. 

On the ground managers are not in the same standard as offshore managers.","Expect a standard within the leadership where everyone is treated like colleagues in a professional standard instead of leaders treating others as ""inferiors""",Production Operations Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19137264.htm, ,2018-02-07, , , ,No, ,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,It’s a great place to work. S&P offers a good working environment to grow.,There are no downsides in this organisation, ,Team Leader, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19133555.htm, ,2018-02-07,San Francisco,California,US,No,More than 3 years,Full-time,5.0,4.0,3.0,4.0,4.0,4.0,Staying the Same,Yes,No Opinion,"Hard working team, great clients, fun working environment","Sometimes a bit of a disconnect with NYC headquarters, but good rapport among offices overall.",Less dictating of decisions out of NYC...ask the other successful offices about strategies for success.,Great Team in SF, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19123756.htm,Data Researcher I,2018-02-07,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,5.0,4.0,4.0,5.0,4.0,5.0,Getting Worse,Yes,Approve,Awesome work environment. You a get chance to work globally. Best MNC for Fresher's.,Career growth is slow. Salary hike is not good at all., ,Overall it's really good., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19094541.htm, ,2018-02-05, , , ,Yes, ,Full-time,4.0,3.0,3.0,4.0,4.0,4.0, , ,No Rating,"Great Culture, Work Life Balance","Low salary growth,  less compensation", ,Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19094477.htm,Sr. Network Engineer,2018-02-05,Hightstown,New Jersey,US,No,More than 8 years,Full-time,1.0,1.0,1.0,1.0,2.0,1.0,Getting Worse,No,Disapprove,Use to be a great place to work. Use to be surrounded by great people.  Use to be treated fairly and with respect. I was smart enough to bail out last year.,"SNL taking over the entire corporation after being acquired in a horrific deal in which S&P overpaid for the mom and pop shop over two years ago has killed what once was a great company.  Their complete disregard for anybody and anything that doesn't live and breathe in the hotbed of the financial world Charlottesville VA is disgusting. They have successfully hijacked every facet of the entire S&P landscape. Chinn having made Doug Peterson his puppet. Five different Corp CIO's in the last five years. One failed product after another. Another few hundred layoffs now in progress, thankfully and miraculously all in VA have been spared. When one outsourcing deal fails try another and even cheaper alternative.  The true definition of insanity.  It's a sad time to see this clown show playout.",Do the company and it's shareholders a favor and exit the building immediately and don't look back before the only thing left is your oversized and undeserved compensation packages.,Bloodbath continues, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19076440.htm, ,2018-02-04,Ahmedabad,Gujarat,India,No,More than 3 years,Full-time,5.0,5.0,3.0,5.0,3.0,5.0,Getting Better,Yes,Approve,"1 -Management is transparent, you can identify your contribution towards the organization and your participation in achieving the company's goals. 
2 - Rewards and recognition 
3 - Good Infrastructure
4 - Team outings
& much more.......",It has comparatively Less remuneration, ,It is a best place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19071659.htm, ,2018-02-04, , , ,Yes,More than a year,Full-time,3.0,3.0,3.0,2.0,4.0,2.0,Getting Better,No,No Opinion,"Flexible working culture
Location
Work from home","HR never respond to queries
S&P Gurgaon is one of the  worst place ever worked , transport team talk very rudely to employees.",Treat every employee equally and not according to geography,Flexible work culture but incompetent management, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19024736.htm, ,2018-02-01,New York,New York State,US,Yes,More than 8 years,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,Excellent time in the co.s history as the combination of old and new data sets is creating a compelling platform for a variety of clients. Have ~6% market share now - that's going higher through strong senior leadership and a clearly articulated commercial roadmap,Somewhat under staffed in terms of supporting the new commercial model,The addition of few strategic resources would generate a positive ROI as this would allow the commercial team more bandwidth to act more strategically.,Excellent Growth Road Map, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19021228.htm, ,2018-02-01, , , ,No, ,Full-time,3.0,2.0,3.0,2.0,5.0,2.0,Getting Worse,No,No Rating,People are great. Know when to play hard and when to have fun,Leadership has changed a lot and no clear directional view for the organization,Stick to one brand,My time at S&P GMI, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW19005588.htm, ,2018-01-31, , , ,Yes, ,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"work life balance
flexibility
great employee policies","less growth opportunity
Long hours occasionally. Not much otherwise.", ,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18981867.htm, ,2018-01-30, , , ,Yes, ,Full-time,4.0,3.0,4.0,3.0,4.0,4.0,Getting Better,Yes,Approve,Great work life balance. Good culture,"Limited growth opportunities, promotions take time", ,Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18972321.htm, ,2018-01-29,Islamabad,Islamabad,Pakistan,Yes,More than a year,Full-time,4.0,3.0,3.0,3.0,4.0,4.0,Getting Better,Yes,Approve,"Flexible timing , Job enrichment, Compensation","Business Close down, Job Growth and Opportunities.",Take care of employees who are laid off due to business closed.,S&P Global, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18950411.htm,Senior Research Associate,2018-01-28,Gurgaon,Haryana,India,Yes,More than 5 years,Full-time,3.0,3.0,4.0,3.0,4.0,4.0,Getting Better,No,No Opinion,"Amazing Work Atmosphere
One can maintain a good work life balance","Growth options limited
Limited learning options", ,Good Short Term Option, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18942009.htm, ,2018-01-27, , , ,Yes, ,Full-time,4.0,4.0,4.0,4.0,5.0,5.0, , ,No Rating,"-Good  Working environment
-Friendly People.
-Good Pay.
-Work freedom, WFH.",Probation of 6 months even for lateral hire., ,Good Organization, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18916389.htm, ,2018-01-25, , , ,Yes, ,Full-time,3.0,3.0,4.0,3.0,4.0,4.0,Getting Better,Yes,Approve,The pay is competitive and the work/life balance is fantastic. The work is occasionally stimulating but can sometimes feel repetitive.,"The company culture is disjointed. It does not feel like everyone is working together for a common purpose. It feels like most people are there because the pay is good, the hours are not long, and the work is pretty interesting.",Focus more on fostering a company culture and creating a sense of unity. Spend more time getting to know your employees.,Client Development Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18909355.htm, ,2018-01-25, , , ,No,More than a year,Full-time,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Good Work life balance, good remunerations","less opportunities in technology teams in Gurgaon,", ,Lead developer, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18887874.htm,Product Operations Analyst,2018-01-24,Manila,Manila,Philippines,No,More than a year,Full-time,3.0,2.0,4.0,2.0,2.0,4.0,Staying the Same,Yes,Approve,Met great and hard working people. Good starting pay. Management is good in not micromanging. Learn a lot from my role,Stressful clients. Too much expectations to be promoted. Some higher management is redundant and uninspiring. Night shift to accommodate Us clients. Strict lateral movement,More opportunities to move across departments,Great colleagues. Learn something new everyday. But management is not so great, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18887782.htm, ,2018-01-24, , , ,Yes, ,Full-time,4.0,3.0,3.0,4.0,4.0,3.0, , ,No Rating,Great Work life balance in the company.,Not enough growth opportunities. Less learning., ,Quality Engineer, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18870356.htm, ,2018-01-23, , , ,Yes, ,Full-time,4.0,3.0,3.0,4.0,5.0,4.0,Staying the Same,Yes,No Opinion,"Relaxed atmosphere, impressive benefits (401K, Health Insurance, Parental Leave, bonuses, profit sharing), supportive of continuing education.","The company or at least this department can be somewhat cheap. Also, there is almost no opportunity for advancement for junior developers in the US besides sticking with the same job and department.", ,Great place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18869934.htm, ,2018-01-23,Gurgaon,Haryana,India,No,More than a year, ,5.0,4.0,5.0,5.0,5.0,4.0, , ,No Rating,Amazing work culture and good work life balance,"nothing as such

the management should set up offices in mumbai too", ,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18859030.htm,Senior Research Associate,2018-01-22,Gur Gram,West Bengal,India,No,More than 5 years,Full-time,4.0,3.0,4.0,2.0,5.0,4.0, , ,No Rating,Great work life balance and salary,Stupid ladder to climb and it takes forever to reach to the management level, ,Great company for fresh grads, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18796098.htm, ,2018-01-18, , , ,Yes, ,Full-time,5.0,5.0,5.0,3.0,5.0,5.0,Getting Better,Yes,Approve,Its very challenging in terms of work for level 2.,No cons in last three years of experience., ,Data researcher II, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18754817.htm,Data Researcher I,2018-01-16,Ahmedabad,Gujarat,India,Yes,Less than a year,Full-time,5.0,5.0,4.0,5.0,3.0,4.0,Getting Better,Yes,Approve,Best place for freshers too explore and here is a place where you can put to use the knowledge which you have learnt in academic career.,"No I don't see any of the cons in the company and the job profile , there is always a great experience for me..", ,Wonderful experience, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18734646.htm, ,2018-01-15, , , ,No, , ,5.0,0.0,0.0,0.0,0.0,4.0,Staying the Same,Yes,No Rating,"Best investment bank on Wall Street, as a rival to Goldman Sachs",Aggressive culture that wasn't suitable for most,None,S&P, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18731571.htm,Research Data Analyst,2018-01-14,Ahmedabad,Gujarat,India,Yes,Less than a year,Full-time,5.0,3.0,3.0,2.0,4.0,3.0,Getting Better,Yes,Approve,"1. Leave Policy
2. 5 Days working",No cons as of now,Management have neet regularly to the team,Data Researcher, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18721998.htm,Content Associate,2018-01-14,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,4.0,4.0,4.0,4.0,5.0,5.0,Getting Better,Yes,Approve,"Awesome work environment,people are very helpful and no pressure
On time salary,free lunch to night shift with extra allowance.",Monotonous work and not much learning opportunities after long time, ,Content Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18679209.htm, ,2018-01-11, , , ,Yes, ,Full-time,3.0,3.0,3.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Good and comfortable culture at company,Minimum foreign opportunity. less projects, ,Nice Company, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW18643825.htm, ,2018-01-09, , , ,No, ,Full-time,3.0,3.0,3.0,3.0,3.0,3.0,Staying the Same,Yes,No Opinion,"Friendly and healthy work atmosphere. 

Good employee performance is almost always rewarded - Either by way of a bonus or a grade change.","Joining salaries have been slashed too much - the company is now not able to attract the right talent. 

Too many junior grades/designations introduced, which are not at part with the industry standards.", ,Good Employer, 
