All reviews for S&P Global as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW27154590.htm,Research Associate,2017-06-12,Buenos Aires,Federal Capital,Argentina,Yes, , ,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Ambiente dentro de todo cómodo. Con horarios flexibles. No tengo que tratar con clientes. Y existe el home office ,...........................","Los team leaders no son evaluados por el team. Muchas veces están por antigüedad y no por la capacidad de liderazgo. No hay training para ellos. Cuando está persona no va con la filosofía de la empresa en general, es un problema .","Dar training de liderazgo incluyendo sobre todo el aspecto social y emocional , es decir , la construcción de empatia a partir del líder. Sin la inteligencia emocional , quedan sólo el castigo y recompensa para motivar a los empleados. Si las recompensas no existen o no son suficientes, queda sólo el castigo. No creo que este sea la fuente que lleve a la mayor productividad y eficiencia.",Objetiva, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW27154501.htm, ,2017-06-03,São Paulo,São Paulo,Brazil,No,More than a year, ,3.0,2.0,3.0,0.0,4.0,4.0, ,Yes,No Rating,"Empresa muito estável (dificilmente há algum desligamento), boa infraestrutura, localização e os salários poderiam ser melhores, por ser uma empresa tão enxuta.","Parece uma empresa familiar, não há processos padronizados na área administrativa - o que deixa o dia a dia um pouco confuso -, plano de carreira é muito fraco, RH está concentrado em outro país - o que deixa o escritório um pouco esquecido em questões humanas e comportamentais, focando apenas em atividades operacionais. A alta direção não incentiva o feedback e a segregação é visível entre estagiários e efetivos - ainda que a maioria dos efetivos foram estagiários. Um tanto contraditório. Alguns estagiários tem responsabilidades que não condizem com o cargo e salário.","Valorize o feedback, incentive mais ações que envolvem áreas analíticas e nao-analíticas.",S&p, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW15315364.htm,Rating Analyst,2017-06-03,Frankfurt am Main,Hessen,Germany,Yes,More than a year,Full-time,4.0,4.0,1.0,3.0,3.0,2.0,Getting Better,Yes,No Opinion,"Interesting job profile
High learning and professional opportunities
Lots of travelling
Fellow team members","Low compensation
Unsuitable IT Systems
Overburdened (internal) processes", ,Interesting job - compensation is downside, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW15147010.htm, ,2017-05-21, , , ,Yes, , ,5.0,5.0,5.0,5.0,5.0,5.0, , ,No Rating,Employee can maintain personal and professional balance.,None as of now., ,Awesome Company to work with, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14956939.htm, ,2017-05-07, , , ,Yes,More than 5 years,Full-time,2.0,3.0,4.0,3.0,1.0,3.0,Getting Better,Yes,Approve,"Passionate leadership team
Pay for Performance culture",Churn and Burn - lack of work life balance, ,Churn and Burn, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14882221.htm, ,2017-05-02, , , ,Yes, , ,4.0,4.0,4.0,3.0,4.0,4.0,Getting Better,Yes,Approve,"Professional, global, well resourced company","Large company, going through several transitions unevenly", ,Solid, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14872696.htm, ,2017-05-01, , , ,Yes, ,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,Simple job. Great placeholder to find other employment.,"Glorified call center job. Huge company, yet very out of touch with how to leverage talent. Acquisition is now running the company. Sole concern is bottom line over quality. SNL has ruined the company.",Management is too out of touch. Improve the bottom line. Make your money and get out before the board realizes your glaring shortcomings.,Operations, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14792809.htm,Research Associate,2017-04-26,Hyderabad,Telangana,India,Yes,More than a year,Full-time,4.0,3.0,4.0,3.0,3.0,4.0,Getting Better,Yes,Approve,"Knowledge Based work
Handsome salary
Work friendly environment","lack Of carrier Prospective 
lack Of challenge ,excitement at workplace",Be more people focus policy,Good Place to Start, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14790098.htm, ,2017-04-25, , , ,No, , ,5.0,5.0,3.0,5.0,5.0,5.0, , ,Approve,"Good Work, culture, management is understanding.",Money is much less as per your skill set., ,Quantitative Consultant, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14788327.htm,Lead Product Manager,2017-04-25,New York,New York State,US,Yes,More than 5 years,Full-time,3.0,2.0,3.0,3.0,5.0,4.0,Getting Better,Yes,Approve,"- Good work-life balance
- Decent benefits
- Fairly interesting work","Never-ending re-orgs and leadership changes. Ultimately the company is an oligopolist that makes a lot of money. This however breeds internal politics, inefficient organization structures (fiefdoms) and wasteful leadership - although the latter is changing on the Market Intelligence side after the acquisition of SNL.","Focus more on people development and stability - don't try to reinvent the wheel all the time and hire new people to replace the old ones, because their ideas are not necessarily better.",Lead Product Manager, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14785695.htm,Senior Director,2017-04-25,New York,New York State,US,No,More than 3 years,Full-time,4.0,3.0,4.0,3.0,4.0,4.0,Getting Better,Yes,Approve,Great company with friendly people.  Trying to recruit more veterans.,Limited advancement opportunities and the managers do not look outside of business unit when filling positions.,Cross business unit experience need to be rewarded more - maybe even make it mandatory to be promoted above Director level.,Senior Director, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14691608.htm, ,2017-04-19, , , ,Yes,More than a year,Full-time,2.0,2.0,2.0,1.0,2.0,1.0,Getting Worse,No,Approve,"Good benefits, PTO, 
pay is okay, but the people who do the most work and add value to the company do not get compensated enough","no work life balance
culture of managers working employees to the ground
no upward mobility
hard work is not rewarded 
poor management
no HR support for employees", ,"good career starter, but not a good long term option", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14660620.htm,Research Associate,2017-04-17,Gurgaon,Haryana,India,Yes,More than a year, ,4.0,3.0,3.0,3.0,4.0,3.0,Getting Better,Yes,No Opinion,"Good Work Life Balance.
Decent Pay.",Too much of Hierarchy. No more an organisation where the growth is quick., ,Research Associate, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14605539.htm, ,2017-04-12, , , ,Yes, ,Full-time,5.0,4.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Great work life balance and opportunities to be made,Hard to grow quickly and to be competition, ,Client Development Associate, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14440547.htm, ,2017-03-31, , , ,No, ,Intern,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,No Rating,"flat, open and collaborative culture
lots of learning opportunities",more structured training programs at the beginning, ,Company is invest in your growth and success, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14343790.htm, ,2017-03-25, , , ,Yes, ,Full-time,3.0,3.0,4.0,3.0,4.0,3.0,Staying the Same,Yes,No Opinion,work environment is comfortable and people are very helpful,the growth is limited in this job, ,work environment, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14210769.htm, ,2017-03-16, , , ,Yes, ,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Good HR policy
Work life balance","No growth 
Selfish management in the company y", ,Content analyst, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW14027114.htm, ,2017-03-03, , , ,No, ,Full-time,4.0,3.0,4.0,4.0,2.0,4.0,Getting Better,Yes,No Rating,Great competitive place to work. Great talent and location.,Can get lost in the large corporation., ,project manager, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13817367.htm, ,2017-02-16, , , ,No, ,Full-time,4.0,4.0,4.0,3.0,3.0,3.0, , ,No Rating,Large company lots of room to grow and advance.,"Has a big company feel, which can make you feel like you're just a number.", ,Pretty nice company to work for. Has nice benefits., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13814097.htm, ,2017-02-16, , , ,No, ,Full-time,2.0,2.0,4.0,1.0,3.0,2.0,Getting Worse,No,No Rating,My immediate manager and peers were great. Team players - always willing to help.,New management came in and didn't want our input on anything. His way or the highway.  Promoted employees he liked instead of job experience. Mood there was depressing and still is.,Treat everyone equally.,Not a friendly place, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13789250.htm, ,2017-02-15, , , ,Yes, ,Full-time,1.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,They have a strong brand,"Conference calls are often held during the night hours for staff in Asia. It is common for calls to scheduled after 10pm or later (Asia time).
Calls are often scheduled during US work hours to suit to convenience of a US or UK-based employees even if majority of participants are from Asia.", ,Discrimination against employees working in Asia, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13766474.htm, ,2017-02-13, , , ,No, ,Full-time,1.0,1.0,2.0,1.0,4.0,1.0,Staying the Same,No,Disapprove,Work-life balance is OK. that's about it...,culture is getting really bad. really bad. from the managers to those being managed.,"Please managers, look around you, look at the people who actually get the job done. Please stop using them simply as human machines to advance your own career...",Do not work here if you have a second choice, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13742880.htm, ,2017-02-11, , , ,Yes,More than 10 years,Full-time,2.0,2.0,4.0,1.0,3.0,1.0,Getting Better,No,Disapprove,Pay\benefits.  Incompetent managers allow tons of chill time.  Good place to watch kitty videos all day.,"Not sure if this is in all fields within S&P Global, but IT is so incompetent that nothing ever happens.  All talk - conference calls on multiple continents for years on end.  No progress, no results.  This company makes the IRS or U.S. Department of Energy appear competent..","Who are you kidding?  Oh wait, I guess your manager, right?  All the way up the chain, just feed them PR BS  Nothing actually happens here.",Giant global corporation - what would you expect?, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13740450.htm, ,2017-02-11, , , ,No, , ,3.0,3.0,4.0,2.0,5.0,4.0, ,No,No Rating,"Good work life balance
Multicultural experience","London permanently looking at New York, specially in technology
Business units are more relevant for your situation than the company as a whole", ,Too big, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13702721.htm, ,2017-02-09, , , ,No, ,Full-time,4.0,3.0,4.0,3.0,4.0,4.0,Getting Better,Yes,Approve,"Helpful seniors 
Friendly environment 
Open door culture","No career growth 
Job gets boring after sometime", ,Good Experience, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13683599.htm,Research Associate,2017-02-08,Hyderabad,Telangana,India,Yes, ,Full-time,3.0,3.0,3.0,2.0,2.0,2.0, , ,No Rating,Optimistic about the future of the company,"No training given to employees
Employees are treated as labor",No adivce,Good work place, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13632904.htm,Software Developer,2017-02-04,New York,New York State,US,No,More than 8 years,Full-time,1.0,1.0,4.0,1.0,3.0,2.0,Getting Worse,No,No Opinion,"Money and bennies, that's it.  HR sucks, the help desk sucks, the all-brand-new CxOs and all their teams suck...",Following processes and policies while obeying rules is far more important than getting work done or producing results.,"Where to begin?  Well, first, you might actually learn the ratings business...","Steadily downhill.  Company is a graveyard, my cubicle an ever-shrinking coffin.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13513112.htm, ,2017-01-27, , , ,Yes, ,Full-time,4.0,5.0,3.0,4.0,3.0,5.0,Getting Better,Yes,Approve,Good atmosphere in sites outside of New York HQ (I have no experience there),"Fluctuating management, tight deadlines, heavy time commitment (but equivalent rewards)", ,Good place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW26818258.htm,Research Assistant,2017-01-27,Ciudad de México,México,Mexico,Yes, , ,4.0,5.0,4.0,0.0,5.0,5.0, ,Yes,No Rating,La empresa está comprometida con el bienestar de sus empleados. Es un gran para trabajar pues el ambiente amigable e incluyente te mantiene motivado,Los analistas presentan rezagos importantes en conocimiento de vanguardia que podría mejorar la calidad del análisis. Falta precisión en el pronóstico, ,Satisfactoria, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13461725.htm,Research Associate,2017-01-24,Hyderabad,Telangana,India,No,More than a year, ,4.0,4.0,4.0,3.0,3.0,4.0,Getting Better,Yes,Approve,"Good culture and helpful seniors, subsidized food, no dress code, open door system, good environment","Night shift, work gets boring after sometime.",Cancel night shift,Good experience, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW13440811.htm,Senior Director,2017-01-23,Princeton,New Jersey,US,No,More than 8 years, ,3.0,3.0,5.0,2.0,5.0,4.0, , ,No Rating,"- Business is very profitable.
- Good brand.
- Salaries are competitive if not better than average.
- It was a nice place to work.","- Changes in leadership. 
- There was a significant amount of downsizing in the corporate staff groups.
- Organizational changes became disruptive, and as a result, a significant amount of turnover in staff.","Management should assess the leadership to assure the right, experienced people are in those positions.  Also, the organization changes should stabilize so staff do not feel uneasy.",Good business to be in but a lot of organizational change, 
