"","x"
"2102","Slowly becoming more political as it gets bigger and market slows down"
"2103","Few Legacy Groups (People) holding the company back."
"2104","Has cameras everywhere in the work area."
"2105","*top-down, infantilizing style of management is condoned
*no checks and balances on team leaders. You could have had great reviews for years, and great relationships with all your bosses, but one manager who takes a dislike to you can easily end your Bloomberg career
*bullying, bogus Performance Improvement Plans, and other forms of intimidation regularly used in place of layoffs to downsize teams
*toxic,... unhealthy atmosphere"
"2106","-toxic environment 
-ZERO opportunity for growth
-extremely poor management 
-its not a team environment 
-you will be an assistant to lazy recruiters who make you do all their work
-very heavy workload 
-only valued for the hours you put in, not the contribution you make"
"2107","Make remote work more accessible"
"2108","Long hours including weekend work"
"2109","Management often manages upwards, ie looks to please their own managers rather than look after their teams. I was lucky in my role but seen in a lot of other teams."
"2110","Uneducated, poor management. There’s a reason they hire 20+ every couple of months to keep up with the number of people quitting. Managers can range from ex cinema vendors to no college degree whilst being 22 years old due to excellent brown nosing. Join if you are willing to sell your dignity. Feedback is one sided. Group of old friends that are managers who will achieve what they want even if it includes forcing... you out of the company due to them disliking you. Absolute micromanagement and no career progression whatsoever. You will be stuck in this loop of jobs if you enter unless you have prior experience."
"2111","Compensation is poor. If you stay within the company and move roles, expect to only get a 2-5% increase (if even) in salary regardless of what the new role's base pay is. Even then, do not expect to see an increase in your salary 6months to a year later.  
The ability to transition from the Support umbrella to any other business in Bloomberg is almost slim to none. It is advertised that Support is the ""stepping... stone"" into Bloomberg as a company, but what is left unsaid is that only 1 in 150~ employees actually are able to transition. 
HR is completely unaware of what the team they are in charge of do. Worse, HR is held in almost universal contempt by all entry level positions within Support as all attempts to work with HR to develop their careers are met with either silence or apathy.

No referral bonus"
"2112","Poorly run company internally"
"2113","Long hours and bureaucratic structure prevent employees from growing. One sided evaluation tend to weigh in negatives more than positives."
"2114","First of all, this job is 90% data entry, 5% data sourcing (googling financial statements) and 5% of various other things such as loading Pdf files into the system or looking into formulas that calculate financial statements in a software to check for errors.

Your core responsibilities will be clicking on a number in a PDF and then clicking on a field in a grid that corresponds to the label next to the number.... You do this until you go through a 200 page financial report. You are assessed by how many of such data points are captured by you. Sounds dull? It gets worse.

The software you are expected to work with is slow and bugged, the formulas to calculate the financial statements are written and maintained by people who have no real accounting knowledge, aka you in 5 years). Expect things to not make sense and financial statements to not calculate properly. You will most likely edit the formulas to make it work but compromising it by adding extra complexity and stepping away from accounting principles.

Now about the people. The management of global data could ve summarized as incompetent and unknowledgable. These are in 90% people who have been working their entire career in global data or as bank tellers/hair dressers etc., or with poor prior career choices like ex auditors from the big4. Some of them are good leaders but those are rare and often leave when they can. leadership has zero interest in solving problems with you, or educating you or providing any form of development. 

Staying a year and leaving  is the best thing you can do. Work can be interesting - go get what you deserve."
"2115","Very political environment, constant re-orgs, no diversity at the leadership level."
"2116","Work may be highly manual and repetitive depending on market. Lots of emphasis on US and EMEA offices, not so much for APAC."
"2117","Not many,  hours are longer than most companies"
"2118","Due to the fast pace environment you will be squeezed and overstretched which can be very stressful at times."
"2119","transparent walls but no transparency about things that matter (compensation, raises, changes on a big scale), constantly changing, no real ways to be innovative"
"2120","Build more toilets or stop cramming so many people on each floor."
"2121","Consumer side may be disjointed in business focus."
"2122","8 to 6 work mentality"
"2123","The longer you stay, the more rapidly you become obsolete. You are at your own pace to try to keep up your skills and education. While Bloomberg is ""open"", it does not provide the specialization to generate the right buzzwords for recruiter resume scanning software (due to all the proprietary in-house tools)."
"2124","Very hard to move up the ladder to be a manager."
"2125","Very competitive, which I didn't mind but others might."
"2126","advancement options aer somewhat limited, and there is no clear path."
"2127","below industry pay, no clear progression plan"
"2128","- Ungrateful managers with bad attitude and inflated egos.
- Managers care absolutely nothing about career advancement and have no idea how to do their jobs without micromanaging. 
- Very low standards and too many disgusting people.
- You don't really get any skills here other than how to use the Bloomberg terminal.
- Everyone here is constantly talking trash behind each other's backs.
- No room for... advancement , racism still in company,  everyone only watch out for there own kind.
- Avoid this place like cancer."
"2129","Can't think of any at the moment"
"2130","The only real con I can think of as opposed to other tech companies is that there is no on-site cafeteria"
"2131","Falta de flexibilidade e oportunidades de crescimento, gerentes que não sabem gerir pessoas, apesar de ser uma empresa enorme, infelizmente as relações pessoais ainda são mais importantes que competência"
"2132","Micromanagement on each level, I think real ambitious and smart people get frustrated because this isn’t a company where you get points for generating revenue or cutting cost. Lots of jobs here exist for legacy reasons."
"2133","Each department is very different culturally; sales is dependent on your regional team. I was lucky to have a great manager who fought for all of us on her team."
"2134","long time for growth"
"2135","Management not encouraging, no forward plans"
"2136","It is hard to feel impactful as a normal employee."
"2137","Empresa extremamente horizontalizada,sendo que fica difícil crescer caso queira ficar no Brasil.Empresa muito dependente da matriz,o que faz com que seja engessada."
"2138","The job title should really be data entry. There is no analysis part to this job. The methods of obtaining and entering data are archaic and I'm surprised the financial industry doesn't fall apart because of how archaic this is. 
Most people on our team hold a master's degree, but there is no point to it. Why do you need a master's degree to enter data and do customer service? 
Every job outside of engineering has... the customer service aspect. I didn't know data analyst meant customer service representative before I joined. 
If you have a degree, especially a technical degree, don't get fooled into coming because while they think they are a tech company, they are not. They dabble in automation and Python, but you still have the customer service part and data entry part.

My biggest frustration is that there is no long-term planning. Everyone just puts out the day-to-day fires. They enter the data and respond to customers requests, and a single request can shift your whole focus for that day. You do it all over again the next day.

You also hear profanities constantly from team members and even from managers and team leaders. Besides the dress code, there is not a lot of other things that the word ""professional"" could be used with to describe the company and its culture."
"2139","-Flexibility comes with unstructured, which is a plus if you are good at creating relationships, networking and proactive. Tough if you expect opportunities to come to you"
"2140","8 to 6 work mentality"
"2141","No complaints, it was a great experience."
"2142","Being an older company, some of their code and ways of doing things is legacy. It's improving though, so this isn't a biggie anymore."
"2143","none that i could find"
"2144","Tech stack is a little bit different from Industry"
"2145","*Programmers are not valued. BB is a finance company driven by sales.  (Usually light) bullying is acceptable by product people and/or sales types towards programmers.
*No career path for programmers. Advancement past ""senior programmer"" is means becoming a manager and becoming non-technical.
*Promotions to lead/manager are mainly based on politics. No transparency about promotion process.
*Getting a job after BB... is hard, as your experience will be with a lot of tech used only at BB (this is slowly getting better).
*Reviews are solely the opinion of your manager. No peer reviews.
*Questionable future. The terminal is an ATM but its past it's prime and getting nipped on the heels by more and more competitors. BB claims to be investing in other industries, but those groups are barely visible and they hemorrhage programmers. Also, Mike Bloomberg (he's always just ""Mike"") is in his 70s and there's not any of kind of succession plan nor an obvious future leader.
*Alot of cowboy coding, no expectation to document/comment.
*The cult of personality is strong, and generally it is dangerous to question leadership. They give you a copy of Bloomberg's book when you start. 
*It's very hard as a programmer when colleagues leave. Documentation does not happen, and since programmers are sometimes escorted out when they give notice knowledge transfer doesn't happen. This makes for rough problems when a critical system goes down and the primary maintainer quit 2 weeks ago."
"2146","Company says it's a meritocracy but is anything but ... I don't think they have a clue what inclusive or diversity means."
"2147","company not aggressive enough
compensation not competitive enough
if you are here > 5 years, chances are you are underpaid"
"2148","Not much opportunity for promotion."
"2149","Poor leadership. At the managerial level of the Analytics and Sales departments there is just a lack of strong leaders. Many are first time leaders and their metrics are determined by others that have little to no experience.

At the higher levels of leadership there is also a large gap in communication. Typically bigger picture items work their way down the rumor mill to Regional managers to Sales Managers to... Team Leaders then to the Reps who are meeting with clients. This is pretty funny for a company that prides itself on being a ""Flat organization."" Seldom do the big picture ideas come to fruition, and even more seldom do they solve the problems facing the larger client base without costing them more for the service.

Internal Metrics are god awful. They barely make any sense, and to try and communicate them to the outside world is impossible. For sales reps there is no commission structure and your bonus comes out of a black box so its impossible to know what your year end will look like. 

I know I put this as a Pro as well, but let me explain: They discuss how this is a ""sales team"" but it is more of a consulting role where you are assisting clients with their issues and utilizing the terminal as the solution.  This is great because you will learn some priceless lessons about running a business; however, when you sell them something you will not receive the credit. Some deals can be in the 6 digit range, but you will not see a penny of it. Also, there are a number of different departments that scrap for credit, and if you don't document your every call, your every interaction , or if your manager just doesn't fight for you - you will get 0 credit. At the end of the year ,the number of successes determine your pay so these  conversations matter even though there is no dollar figure associated with each one. Long story short - you can end up working a lot on a small deal and receive the same credit you would for working barely at all on a large one. Its all about the story you tell which is ridiculous."
"2150","micro-management, management lack of knowledge some politics"
"2151","Poor work life balance for many employees, hierarchical and top heavy management structure"
"2152","Long hours i.e. ""facetime"" in the office seemingly valued above actual productivity. I had the feeling that the main path to promotion was to work overtime. You feel somewhat surveyed and judged for leaving early for example. 
You must scan your staff badge when entering and leaving the building so data is collected on exactly how many hours you spend in the office. 
Constantly bombarded with alerts, emails,... information, tv screens etc - you cannot switch this off and there are few quiet areas to retreat to. The open plan environment is very noisy, bustling and busy as this is part of the company's ""brand"".
The proprietary internal email and other Bloomberg internal systems that you must use are not flexible nor user-friendly.
Surprisingly harsh personal feedback i.e. request that I act more deferentially towards the hierarchy and express my opinion or give feedback less often even though company values include innovation, open to ideas, data-driven...
Managers are often smart people who are very good at the work they are required to produce (i.e. analysis, reports), but do not have particularly good people skills. That is, they promote people not because they will run a team well, but because they are very good at their current role. When I raised concerns with HR or senior staff about my manager - this was not addressed. I continued to struggle to communicate with my manager throughout my time at the company and felt actively disliked, but with little power to change my situation.
Self-promotion is key as opportunities to advance your career do not present themselves to you per se - you must seek them out. 
There is a little pressure to dress rather formally and corporate (high heels, suit jackets), but this is only strictly enforced in client-facing teams."
"2153","poor pension, work life balance can be tough"
"2154","No career advancement at all"
"2155","Let engineers decide how to design products"
"2156","Be more proactive"
"2157","For travelling people maybe a bit too much travelling, very structured and disciplined company, little room for creativity in sales"
"2158","Bloomberg Media doesn't feel as closely aligned with the core business as it should. Moving from Media to the terminal business is difficult,"
"2159","Too many managers, still too top-down, not enough autonomy for reporters."
"2160","Typically a place best placed for new grads, not good to stay for long as your compensation and position usually take a hit. Highly extroverted, not ideal if you have an introverted - usually punishes such personality types."
"2161","Lack of meaningful work and rigid management"
"2162","- Human resources lack training for dealing with psychopathic managers
- Programmers, not software engineers
- Politics
- Software quality is not important
- Not a meritocracy
- Turkish university graduates are of low quality"
"2163","Very political place with constant change that creates an anxious work environment."
"2164","Favoritism in career development and growth occurs frequently
Not enough transparency with the recruitment and internal transfers to other departments"
"2165","Only progression forward is to sales
Progression to management is about patience / years at firm and not merit"
"2166","Realmente no existen muchos puntos negativos, más allá de los normales de cualquier trabajo, lo único malo es que actualmente no se cuentan con prestaciones"
"2167","Multiple and intertwining layers of management"
"2168","Lack of transparency regarding compensation and high rates of nepotism"
"2169","don't expect to be rewarded for top-notch work, often over long hours. nearly no ""people skills"" in most  senior people.  despite what a TL may tell you, good reporters are underappreciated.  some editors appear fearful of their seniors.  ideas and skills are both underappreciated. zero  culture of professional development or growth. a big disconnect between the company's stated ideas/mission and the reality."
"2170","Not many opportunities to move around. Leadership, although technically strong, has poor management/leadership skills."
"2171","Very old technology like Fortran still widely seen 
Proprietary technology as well"
"2172","Lots of legacy technology and process. Heavily NY centric."
"2173","Your growth in a Team depends on your Direct reporting manager and his/her manager's growth. If they don't grow in hierarchy, you are doomed, unless you move to a different team and start all over again.

No clear path to grow is defined in the review process. You will hear a generic ""You chart your own growth"" response if you ask that question. In a company of 20000, and with lot of hierarchies, and processes in... place, it gets murky to chart your own path even if you perform well."
"2174","The company consists of several very different business units whose goals and cultures are very different. even within the newsroom one desk will seem like a completely different organization than another, and border skirmishes are constant. As a non-finance employee, it can be weird to work at a financial company. Overall, the culture's a bit culty."
"2175","Fast paced intense environmennt that doesn’t offer enough growth in house opportunities"
"2176","Food kept changing  and the work space was a bit cozy"
"2177","bureaucracy, leadership is lacking, there is a strong push to adopt open source technologies, but the training and resources aren't available"
"2178","Job is too dependent on direct manager which is hit or miss. Some really good manager and some really bad manager. 

Pay is good, but not great.  No equity options/RSUs that other tech sales roles offer."
"2179","- HR
- You are another employee and by their terms your job can be done by somebody else. 
- Discrimination from some managers who are not engaged in the firm's Diversity &  Inclusion philosophy. They only check boxes to look 'compliant'. 
- Once you leave HR is very muted and won't take feedback on your case. 
- Compensation is not the greatest, but the benefits are good."
"2180","Can grow a little stale if doing the same role for more than a couple of years"
"2181","sometimes things get siloed in such a large organization"
"2182","Lack of transparency regarding compensation and high rates of nepotism"
"2183","* Software engineers are ""resources"", machines that need to do ten different things literally at the same time. 
* Each engineer is supposed to be developer, full on QA, devops, Deployment into prod, First-line support, Second/third line engineering maintenance/bug fixing, while at the same time front-loading the design of the next round of features.
* Bloomberg's secret motto is this - recruit them young, right... out of universities, inculcate these ""bloomberg values"" (all of the above) on unsuspecting first-time engineers and have a loyal team-lead (who by the way has been promoted after putting in like 6-7 such ""labor"" years without quitting at Bbg) who shepherds this herd to the diktats of the Manager above him.
* Each scrum group has atleast one person that conducts 2-3 interviews per week but they barely hire new engineers, resulting in each scrum group spending a *lot* of extra hours. Working at home after the day, in the evening/night is expected.
* Btw, did i mention that the Engineer is also the ""Operations group"" in addition to all responsibilities? So, yes, one week every month you are on the on-call list for production issues. Yes, the console team can call you anytime, 3AM in the morning - not their fault though. (ofcourse this depends on different teams - some teams might have a separate group)
* I have rarely seen happy people on these floors. Everyone is so tensed all the time,like they have the burden of the entire universe on them. See some ppl slightly happier in the floor that has snacks..well, good they provide free snacks, great.
* Work env - rows and rows of desks with ppl in each others faces all the times, no privacy for a minute. Imagine a call center in other countries - little worse here at Bbg. God knows how can Engineers write code in this env but ppl still manage. 
* This is not a place for senior engineers - they are micro-managed exactly the same way as the junior engineers resulting in a lot of frustration.
* Having said the above - a lot depends on the group you land in. Just one advice to anyone thinking of joining here - meet the entire team before you take the decision - typically the ppl that interview you are not the ones that you end up working with."
"2184","rigid management and very large structure, where company does not make any compromises to adjust to individuals"
"2185","HR department is useless. Bosses reward yes-men, are rarely interested in alternative ideas.  Very much a top-down company, despite trying to project a flat organization image. Resistant to change."
"2186","It's all too late now....."
"2187","Lack of challenge. Management style differs each person. The actual task could be repetitive also depends on the actual job. Pay rise is connected to soft skills to management to certain degree."
"2188","Management could socialise things a bit better."
"2189","Work life balance - long hours
micro management"
"2190","Limited Career Growth/Path; Management does not always listen to advice from individual contributors"
"2191","Software systems are old and you won’t learn a ton of cutting edge technology. Your manager can make or break your experience at this company."
"2192","Poor communications
Strategy a bit scattered, can change from month to month"
"2193","Fake transparency
Too many decision layers
Extremely high turnover"
"2194","Some strange management policies, hard to tke management issues to HR."
"2195","no cons here, great place to work"
"2196","- Do not value employees that have been there for a while
- Will not succeed if your manager does not like you"
"2197","Bloomberg has become a group of businesses (the terminal, data feeds, the media empire, the loosely-related non-financial products) seeking to forge a common bond.  This has created more competition within the company (for resources, customers, etc.) and has inhibited true collaboration.  It also has limited career mobility as each business continues to fill more specialist roles."
"2198","specific team could be very micro-management style"
"2199","The downside of this very stimulating kind of environments is that it can be quite stressful at times"
"2200","- Long Hours especially if you are in management
- New York City not ideal for every family"
"2201","Job can be very stressful depending on which team you end up in"
"2202","sometimes it can be slow on implementing, and push out products in such large organization."
"2203","Promotion / demotion standards are unclear at times."
"2204","Performance compensation metrics are flawed, lacks transparency despite all the quantitative metrics
Few career paths
Passive HR
Rules change every 2 months... in everything"
"2205","Infelizmente possui uma estrutura um pouco enxuta demais, gera alta demanda e pouco reconhecimento. A evolução é sempre horizontal, ou seja, você pode crescer se ver uma oportunidade em outra área, mas dificilmente na sua área de atuação."
"2206","help out Account managers more for career advancement"
"2207","Not flexible with hours and time-off.  All decisions are based on metrics which does not work if you want to fairly evaluate talent."
"2208","Growth - existing leadership lacking vision. Reactive rather than proactive feedback process.  No titles (even though implicitly they exist in practice)."
"2209","That transparency doesn't exist in all corners of BBG"
"2210","Lots of legacy code that needs to be maintained; lots of institutional knowledge to absorb before able to contribute effectively; open floor plan"
"2211","Salário poderia ser maior, dado o nível de qualificação exigido pela posição. A posição de analista financeiro no Brasil não tem tantas opções de crescimento quanto há no país sede da empresa (EUA)"
"2212","These are all specific to customer support:
- Although they emphasise that you have great opportunities to move to different departments, the reality is that only a few selected departments will be open to you. 
-  Customer support is a very mundane and repetitive task. You feel like a robot doing the same simple tasks every day for 9 hours. 
- You have little ownership in your work, which is mainly handling 50+... small cases every day. You feel replaceable and leave no legacy.
- You don't learn any hard skills in customer support that can be useful outside. I have been working here and not learned anything about finance.
- Coverage based jobs such as customer support don't have any flexibility. Lunch strictly 60 minutes, no room for being even 5 minutes late to work. Meetings frequently cancelled due to coverage which is the greatest barrier to any potential for personal development or improvement for the overall department."
"2213","Code base is old. C++ is not so popular among other company. Code architecture is very complex and hard to understand. 
No official documents for internal tools"
"2214","Childish culture, promoting inner circle"
"2215","A empresa é engessada no Brasil, pela alta dependência da matriz para todos os processos internos. Além das equipes comercial e de notícias, o restante da empresa é pouco valorizado e tem pouco crédito."
"2216","Stop letting people fail upward."
"2217","There was still some legacy infighting in management that made life more difficult."
"2218","big ship, hard to implement change"
"2219","Large Organization with mature business"
"2220","- Getting more and more localized and doesn't sound like a US Company to me anymore 
- the atmosphere is more political ever than before 
- False democracy
- Allow bias"
"2221","-A lot of your progression will depend on how the upper management perceives you and will not have to do with the results you have achieved. This will often be frustrating since your career path is shaped by perception and not skill. 

-Attitude of working hard instead of smart is rewarded often leading to long working hours past the already scheduled 8-6 for the London office.  US Data department works less and... with much more flexibility than UK. Get used to this.

-There will be times when upper management will deliver a totally unrealistic message with a happy face and expect you to go along, despite knowing that the timeframe for the deadline is a joke. Often you will feel like trapped in an Orwell novel. 

-8am to 6pm work mentality creates a very sweat shop like atmosphere were there is a mass exodus at 6pm sharp. God forbid you log off 2 minutes early.

-Too much micro management 

-Don't expect a ""well done"" but always be prepared for ""what could have been done better here "" , this kind of constant negativity makes you numb after a while."
"2222","Lack of challenging tasks and vertical growth opportunities. There is opportunity for lateral movement but it is easy to be pigeon holed"
"2223","it will less difficult to work in a neighbor country and new people."
"2224","no clear career path"
"2225","Can't really think of any, I was there for nearly 18 years and loved it, great people!"
"2226","none whatsoever. this company is incredibly efficient and great to its employees."
"2227","internal mobility was not as great as HR depicted to the new hires
a lot of structural changes while communication to staff was not always clear"
"2228","No retention of talent. Poor mid-level management."
"2229","These are all specific to customer support:
- Although they emphasise that you have great opportunities to move to different departments, the reality is that only a few selected departments will be open to you. 
-  Customer support is a very mundane and repetitive task. You feel like a robot doing the same simple tasks every day for 9 hours. 
- You have little ownership in your work, which is mainly handling 50+... small cases every day. You feel replaceable and leave no legacy.
- You don't learn any hard skills in customer support that can be useful outside. I have been working here and not learned anything about finance.
- Coverage based jobs such as customer support don't have any flexibility. Lunch strictly 60 minutes, no room for being even 5 minutes late to work. Meetings frequently cancelled due to coverage which is the greatest barrier to any potential for personal development or improvement for the overall department."
"2230","no actual grow within the company because the management is not changing"
"2231","Can take time to do what you really want to"
"2232","There is a hierarchy in most fields, but work hard and make your voice heard and the sky is the limit."
"2233","A lot of free food. At times too much free food."
"2234","-Terminal sales have decreased significantly and the company finds its difficult to justify its core terminal salesforce.
-Too many people are assigned sales targets: company thought it would increase its sales but what happens instead is that people chase up each other's sales engagements to get their names also associated with the sales , i.e collaboration sales. salesrep in different functions try to establish... authority and control over each other. 
-Too many sales reps with the same target (i.e terminal rep can get credit for data reps sales) resulted in inefficient client meetings. Clients no longer get even surprised when they see 4 reps (specialist, core, enterprise real time, enterprise general rep...) for an half an hour meeting. Sometimes just the introductions take 15mins. This is because each rep/specialist is subject to heavily observed statistics such as number of meetings per month and also if a sales happen, they have more reason to claim their involvement. Purely a numbers game rather than actual contribution."
"2235","Too much in-house technology."
"2236","Bloomberg operates on a culture of fear.  Management does not create an environment that promotes the exchange of ideas."
"2237","Trust of competence was accompanied by very high expectations. There was intense pressure to perform. Evaluations relied too heavily on meeting a set of metrics, such as a minimum numbers of stories that moved a market, and beat competitors in speed."
"2238","The work hours can be a bit off putting but the reward is worth it"
"2239","Pouca transparência em relação aos planos de carreira, além de ter uma gerência bastante fraca e ineficiente. Dependendo do departamento, o ambiente de trabalho é bastante carregado, competitivo e desgastante."
"2240","The flip side is that the company is very bureaucratic; sometimes adherence to process seemed more important that the actual product. This stands in contrast to other journalism organizations where I've worked, which succeed in attracting and retaining more creative and passionate employees . The mood at Bloomberg felt more like a consultancy than journalism - which different people will like or dislike."
"2241","Stale Management
Longevity Model
Slow to move"
"2242","please keep the hours flexible at all times"
"2243","flat hierarchy (pro and con)"
"2244","Hostile office environment, poor leadership, micro management, product is subpar"
"2245","- ""Bloomberg culture"" is cult-like. To succeed in the company you have to drink the koolaid.
- Extreme micromanagement... to a shocking degree.
- Let me say it again, ***extreme micromanagement***
- Your clock in hour, minute, and second is visible to the entire company.

- China business is managed from Hong Kong, which means senior management is clueless about how to do business in China
- Neither of the two... co-China managers have any actual experience selling in China. Neither speak Chinese.
- Local sales who actually know how to do business in China face a bamboo ceiling

- You will succeed here if you are good at slacking while pretending to do work, talking BS to your boss, and gaming your metrics

- Finally, ***extreme micromanagement*** Seriously."
"2246","In financial products, women seem to be sidelined. There are few women “at the top.”  Management committee is 3 white men, and direct reports to them are also mostly white men.  Business managers, product managers, and specialists all overwhelmingly men.  For a company that preaches diversity, the results are far lagging."
"2247","Atmosphere, low growth opportunities, not attractive for IT people."
"2248","As soon as you start to earn too much or you get above 40 years of age, a system exists to manage you out of the company. It is an exceeding well trodden road with countless, unfortunate, good, honest and hardworking people have become victims to. This has almost entirely evolved from the age of the company, it's amazing growth and the lack of experience in its managers. Zero man management skills resulting in... individuals being targeted as soon as they disagree with 'policy'. Sadly, to protect its reputation those pushed out are always made to sign a binding non disclosure agreement which keeps thrm from breaking rank. One particular firm of solicitors has  made a small fortune in advising people to stand their ground and not buckle under the relentless pressure they are put under."
"2249","Flat hierarchy (pro and con)"
"2250","no set career tracks ""rock wall"" not a ladder, concerns about the industry overall"
"2251","Not any that I can think of"
"2252","no free lunch in NYC office. somewhat dull engineering problems
Serious technical debt"
"2253","Not too many downsides actually"
"2254","Pouca transparência em relação aos planos de carreira, além de ter uma gerência bastante fraca e ineficiente. Dependendo do departamento, o ambiente de trabalho é bastante carregado, competitivo e desgastante."
"2255","poor upper and middle management"
"2256","no privacy, 
all proprietary technology that lags behind the outside world. I felt like I was in a time machine after I left the company.
unlimited junk food"
"2257","In none of my previous jobs have I seen such an amount of fake-it-till-you-make-it  people. There are smart people in the company but you get the feeling that  they either leave or there smartness goes to waste. 

To be successful on the data side you need to be as prolific as you can be, hand over your new ideas and initiatives as quick as possible to someone else and go on to the next thing.  Quality and impact... is not important. If you doubt me, just ask anyone that has used Bloomberg's treasury management system for instance.

If you find yourself constantly picking up the ball where others drop it, you're in a long downward spiral. It will not end in acknowledgement or promotion of any kind.

Bloomberg is a stepping stone, it's definitely not an employer you want to stay with for a long , and if you do,  there's probably a big chance you're the fake-it-till-you-make-it type."
"2258","1, Too many young people as team leads, So if you are an experienced developer you may find awkward at times, especially coming from other Financial firms where you still code as an experienced VP."
"2259","Lots of favoritism,
Fairly lower education level of management compared to other tech companies (very few ivy league alumni can be found here),
Highly bureaucratic,
Super old system and very slow to adapt to newer technologies"
"2260","Think EXTREMELY carefully before starting work at Bloomberg. The culture is horrendous and stifles all creativity and motivation out of the employees - unless you want to become a demoralised robot incredibly quickly - continue your job search. Extremely flat hierarchy with limited progression options and employees are micromanaged to the absolute extreme. Such  a shame given the great work Mike Bloomberg does... outside of Bloomberg LP."
"2261","Transparency is paid lip service, leading to am open floor plan and glass walls, but there is no actual transparency from upper management. Instead, misdirection and the closing of public forums seem to be emphasized."
"2262","Management is not investing in new ideas (too much focus on Terminal product, I understand that's what gets you money but due to that there is not much innovation in the company)"
"2263","Work can be overloading but still fun"
"2264","Job can and most probably will be boring unless you end up in one of the few good teams.

Technology and infrastructure is dated. Efforts are made to clear those, but management has only vision, no plan.

Managers don't care about you and your career. They micro manage and assign whatever they feel it's important.

I have had a manager walk out of a 1 on 1 when I told him I am rather unsatisfied with what I am... currently doing and I'd like to improve the situation.

You handle a subset of client complaints regardless of whether you are responsible for the product or not.

Lateral movement, although advertised is a myth. If you're in a bad position, might as well look for a new job .."
"2265","Constant oversight. Very little autonomy."
"2266","- inflexible schedule, in Analytics your schedule is literally clocked by the hour; your badge-in and badge-out time is recorded and shown on your bio page
- mediocre middle management 
- you will get very bored with the structured day after a few years and the alternative is zig-zag career progression
- if you want to feel like a market participant, this is not the firm for you -- most market players don't take... Bloomberg very seriously"
"2267","did not have to work with management"
"2268","Bureaucracy has its idiosyncrasies and there are middle managers with old school views of how things should be done but nothing too challenging."
"2269","Too numbers-focused, rigid schedule, poor performance metrics, heavy focus on sales numbers at the expense of truly good sales touches"
"2270","Internal management, inexperience junior management"
"2271","Some senior managers should probably not be in charge of people."
"2272","- micromanagement at its best
- you will feel a number and absurd metric system is counterproductive
- wide spread inefficiencies that no one can change
- lack of flexibility (no working for home, no working from other offices)
- poor management 
- low bonuses
- high turnover"
"2273","Too many to list.    Above all the working environment is very toxic.     Little to no transparency.   Big brother is always watching.      You will assimilation to the ""Bloomberg way""."
"2274","Nothing I can think of"
"2275","Three are not many cons to work here, it is a great company"
"2276","Once you start working here, you would not want to quit since you get used to the culture."
"2277","Your work highly depends on your department. You could have an extremely dynamic and exciting job/team or not so much.
No equity like other firms
Very flat structure. So much so that a promotion could be 5-10 years away (depends on department)"
"2278","US centric - this is felt in how the company views talent, communication and business
Often many and unnecessary layers of approval"
"2279","Long hours (8am to 6pm)"
"2280","30 years of technical debt, in the form of a terribly written Fortran codebase and a very strange software architecture, are a lead weight on current and future development if you get stuck on the wrong team. There's a clear path forward to sideline and replace these technologies, but it's a long ways away for a lot of groups."
"2281","It's high pressure and very fast paced (could be a pro depending on your perspective). 
Expectations on work load is very high, expect to work early/late often during the week and not rare to be working weekends."
"2282","Micro-management, office politics and a lack of career guidance."
"2283","After a year you've learned everything worth learning. Time to leave"
"2284","I dont have any cons. I left the organisation as I couldn't commute to London anymore as moved to another city/State"
"2285","Does not hire the right people for the right job, long working hours"
"2286","-"
"2287","Can't think of any in the top of my head."
"2288","Diversity doesn't necessarily hold out as you go higher up in the company, especially in the London office, most promotions seem to still go to the ""traditional"" profile. The US office seems to be much better.
Flat structure means very few promotion opportunities."
"2289","Management structure not aligned with the company's objectives"
"2290","Although it promoted itself as a tech company and it can be. But I still feel out-dated a bit.  Still finacial based and has its own characteristic compared to other tech companies."
"2291","- Very US focused meaning smaller bureaus across the globe don't get as much attention as they should 
- Less transparency from senior leadership - it gets murkier the higher up the chain you go 
- Working hours are  not in-line with market practice or standard 
-  Informal flexibility offering varies manager to manager, business to business - not consistent in flexible working approach. Formal Flexible working... requests are very bureaucratic."
"2292","Management changes focus and direction every 6 to 12 months.  Any you like it changes anything you don't like it changes.  Being complimented on a good job rarely happens."
"2293","Long hours and little flexibility"
"2294","Size of firm sometimes weighs down agility"
"2295","Too often, the people who were least qualified to the job, or those who were not the strongest at the job, but where close with higher ups would get promoted to Team Leaders or Managers. Then, they run around like chickens with their heads cut off because not only are they under-qualified, but their managers are also incompetent. 
EVERYTHING is a fire drill. There is not time taken to work on improving what we had,... it was always about trying to up the last thing created - without maintaining and standardizing processes, how can you have a successful and useful product for the customer. 
Additionally, too many managers work scared as opposed to smart. No one knows how to push back and ask the right questions. It's quite a shame to see such an amazing company not know what type of management would be best to not only produce more, but reduce turn over."
"2296","It's high pressure and very fast paced (could be a pro depending on your perspective). 
Expectations on work load is very high, expect to work early/late often during the week and not rare to be working weekends."
"2297","Very long hours. Quite demanding."
"2298","Salary very low, pressure, not organised, crazy busy, not time for your life, not leadership and vision in management."
"2299","Working hours can be long"
